dates,satname,nzd0236-0000,nzd0236-0001,nzd0236-0002,nzd0236-0003,nzd0236-0004,nzd0236-0005,nzd0236-0006,nzd0236-0007,nzd0236-0008,nzd0236-0009,nzd0236-0010,nzd0236-0011,nzd0236-0012,nzd0236-0013,nzd0236-0014,nzd0236-0015,nzd0236-0016,nzd0236-0017,nzd0236-0018,nzd0236-0019,nzd0236-0020,nzd0236-0021,nzd0236-0022,nzd0236-0023,nzd0236-0024,nzd0236-0025,nzd0236-0026,nzd0236-0027,nzd0236-0028,nzd0236-0029,nzd0236-0030,nzd0236-0031,nzd0236-0032,nzd0236-0033,nzd0236-0034,nzd0236-0035,nzd0236-0036,nzd0236-0037,nzd0236-0038,nzd0236-0039,nzd0236-0040,nzd0236-0041,nzd0236-0042,nzd0236-0043,nzd0236-0044,nzd0236-0045,nzd0236-0046,nzd0236-0047,nzd0236-0048
2000-08-07 21:44:45.034000,L7,,,,,,,,257.29,243.38,259.76,239.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-14 21:50:56.232000,L7,396.72,386.29,386.58,394.65,382.59,386.06,385.48,401.38,407.47,410.92,406.64,409.57,403.01,392.62,391.99,388.80,396.59,408.40,407.52,415.96,399.16,407.86,405.98,410.13,402.29,393.09,387.30,385.58,386.61,387.58,396.95,399.02,394.07,386.86,388.59,390.66,392.22,388.33,393.86,393.10,388.51,386.81,385.27,376.98,369.09,364.10,354.33,342.41,336.65
2000-09-15 21:50:25.712000,L7,363.84,357.63,365.12,376.88,354.53,356.87,363.90,359.49,362.95,363.41,365.93,370.24,366.33,366.25,371.92,369.74,368.94,370.30,374.81,377.35,369.83,374.22,371.72,370.90,372.56,370.40,370.03,370.86,366.01,360.41,357.60,357.53,359.04,359.75,360.90,367.46,365.74,368.42,370.02,366.55,365.67,360.07,352.28,349.71,336.65,335.53,333.18,311.94,262.25
2000-12-04 21:50:10.162000,L7,373.93,369.16,370.79,377.17,378.39,381.98,393.73,397.76,390.49,398.32,405.82,408.56,411.21,402.84,409.97,415.42,408.86,407.48,408.27,416.68,421.16,418.57,411.73,408.88,417.74,417.04,417.52,397.01,400.02,402.97,395.25,400.08,418.13,406.19,406.54,403.46,403.48,393.58,389.03,386.06,377.55,377.82,375.17,367.24,367.90,361.80,364.13,355.45,351.38
2001-01-05 21:50:16.585000,L7,364.50,381.32,396.16,381.13,376.89,379.90,390.95,381.94,407.82,393.53,385.43,383.11,404.79,427.55,423.27,426.83,436.63,442.54,424.94,416.56,431.79,404.33,380.67,382.62,394.16,390.09,388.70,401.28,387.90,386.16,425.22,434.16,380.55,381.20,401.62,436.44,480.18,386.24,382.21,395.96,391.05,377.68,401.68,372.28,352.42,355.98,355.83,339.08,322.52
2001-03-10 21:50:10.732000,L7,,,,,,,,,,,,258.41,252.07,261.65,203.71,221.22,234.70,237.66,226.00,238.65,240.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-20 21:43:46.702000,L7,255.63,253.14,262.63,257.92,247.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-22 21:43:30.869000,L7,373.65,327.95,301.86,253.69,250.05,229.99,284.89,307.02,296.38,286.37,309.66,315.54,322.80,375.40,380.79,407.63,369.37,373.07,352.82,527.96,508.09,427.79,392.53,491.77,522.13,473.14,429.92,503.93,355.60,360.43,326.60,331.72,335.24,335.26,336.86,341.20,327.68,317.34,,532.14,498.48,505.07,488.08,363.02,,,,,
2001-06-30 21:49:12.248000,L7,265.99,245.41,253.90,281.83,264.21,217.88,255.94,276.47,253.45,266.38,252.88,264.87,262.09,276.13,229.55,212.99,192.95,208.39,199.67,217.78,224.31,250.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-25 21:42:54.824000,L7,392.17,386.43,394.54,391.41,396.43,386.18,391.82,384.99,389.47,394.62,401.71,401.93,397.93,423.16,405.16,403.50,410.93,407.62,393.93,398.49,410.73,429.82,416.56,419.64,414.88,405.48,403.39,403.59,386.34,382.63,375.14,384.53,382.63,378.90,377.45,391.36,394.63,388.11,390.62,391.56,373.84,373.01,374.67,363.86,359.88,354.87,353.37,338.28,333.78
2001-08-10 21:42:36.562000,L7,,,,,,,,,,,,,,,,175.70,182.45,184.53,187.39,191.06,203.25,,,246.37,224.67,214.05,217.18,,,,,,,,,,,,,,,,,,,,,,
2001-08-26 21:42:25.671000,L7,,,,,,234.42,240.11,245.16,239.13,,,,,,189.93,207.60,217.67,213.89,219.57,219.63,227.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-02 21:48:29.341000,L7,366.42,343.22,357.31,358.87,368.24,362.04,340.24,346.04,362.92,391.44,442.48,497.76,436.61,444.59,423.23,414.14,404.20,419.06,395.70,421.61,423.90,463.06,,,526.26,463.05,434.63,476.74,537.69,,,455.23,422.37,450.39,460.82,463.42,426.05,404.87,392.95,383.04,384.76,374.07,372.47,362.64,362.24,350.53,334.53,259.38,249.13
2001-09-18 21:48:17.356000,L7,,,,,,,,249.61,245.04,259.28,240.47,254.07,244.30,253.98,184.29,232.58,261.81,262.86,261.27,266.03,231.33,233.85,224.89,230.87,223.11,207.28,,,,,,,,,,,,,,,,,,,,,,,
2001-09-27 21:42:05.338000,L7,471.38,433.55,445.76,467.97,504.84,490.39,488.20,501.05,485.27,513.32,507.98,487.69,482.15,502.48,495.71,488.99,513.34,532.42,542.13,496.19,544.92,491.67,491.38,483.86,496.03,491.01,475.56,476.28,447.01,473.36,450.85,448.19,458.18,433.99,460.62,440.82,428.59,427.74,450.12,447.30,458.63,443.27,460.92,429.73,402.10,371.47,371.03,363.55,370.70
2001-10-13 21:41:51.963000,L7,390.76,394.80,399.61,392.30,404.53,410.85,409.63,403.70,405.11,413.76,408.05,415.47,409.24,423.49,439.38,421.39,428.92,421.13,421.89,414.45,417.56,409.25,411.60,425.07,418.38,423.84,426.77,421.23,408.75,394.61,396.83,404.73,399.37,402.55,402.77,403.69,408.55,396.03,400.30,393.60,392.13,382.68,384.34,393.04,376.01,375.64,352.89,342.95,368.08
2001-10-20 21:48:09.707000,L7,,,,,252.32,253.43,263.10,269.23,268.73,267.85,266.91,274.49,275.23,274.44,272.94,245.63,267.09,276.94,280.81,274.88,286.40,294.14,299.60,298.29,278.72,272.55,262.98,241.21,,,,,,,241.48,276.31,256.59,,,,288.45,270.66,240.00,247.39,221.20,217.67,,,
2001-10-29 21:41:57.341000,L7,,,,,,,,,,,,,,198.47,257.60,240.45,269.91,275.85,274.31,251.99,246.51,285.82,291.77,281.47,253.22,247.11,240.90,221.09,,,,,,,,,,,,,,,,,,,,,
2002-01-24 21:48:42.967000,L7,363.56,371.18,374.98,370.05,375.60,373.28,385.43,482.81,,429.93,365.08,346.87,395.89,417.10,358.59,379.21,385.10,382.54,380.34,357.48,380.92,392.35,414.92,488.05,445.32,376.94,389.66,370.67,342.29,371.80,505.17,,,,,,,,,,,,,,514.96,398.75,488.44,523.03,348.81
2002-02-02 21:42:30.783000,L7,,,,,,,,249.31,219.00,254.65,238.35,,,,,205.23,207.94,211.16,209.94,219.42,211.76,198.38,,,,,,233.24,227.04,234.44,225.53,231.03,231.56,228.28,221.02,208.10,,,,,,,,,,,,,
2002-02-09 21:48:45.674000,L7,,,,,,,245.57,244.36,246.02,246.66,242.27,234.98,237.16,204.36,231.57,,,,,,,,,,,,,,,,208.02,218.76,224.06,225.24,216.69,202.86,,,,,,,,,,,,,
2002-02-18 21:42:30.251000,L7,,244.00,262.42,243.47,254.73,233.06,259.34,186.52,250.13,259.66,250.22,246.81,254.48,242.72,259.83,,,,,,,,,,233.59,220.12,247.07,246.13,262.29,237.95,234.60,233.17,235.29,230.02,222.74,211.72,239.44,239.13,236.87,287.19,289.87,254.29,245.31,,,,,,
2002-02-25 21:48:47.943000,L7,381.74,375.83,378.63,376.03,391.29,400.11,407.77,398.55,376.86,387.51,397.54,417.69,405.47,401.16,411.33,404.75,387.48,385.94,397.72,412.03,426.42,427.68,407.71,391.09,398.68,387.60,382.48,384.90,375.06,378.02,375.37,379.94,372.81,366.25,373.69,378.24,378.77,383.23,377.71,373.44,373.30,379.36,386.84,383.12,373.97,379.28,379.06,353.91,348.83
2002-03-22 21:42:28.269000,L7,404.45,388.80,401.54,389.95,406.31,398.90,404.49,403.01,411.30,408.89,407.70,395.86,404.78,397.35,404.36,403.80,423.70,423.80,425.09,424.20,416.91,417.56,421.00,409.37,430.52,414.77,415.27,420.84,416.57,414.57,416.89,410.34,405.71,408.61,407.96,434.32,404.57,419.01,422.41,436.29,450.04,421.08,391.57,399.22,389.81,417.66,413.62,385.54,378.67
2002-04-14 21:48:38.601000,L7,280.59,277.00,282.42,256.47,257.60,238.80,,,,,,,,,,,176.85,215.76,214.33,216.20,237.29,166.18,,241.43,230.65,220.55,,,,,,,,,,,,,,,,,,,,,,,
2002-05-16 21:48:34.178000,L7,408.71,414.02,402.04,394.82,400.69,394.07,409.11,402.75,409.17,397.58,409.44,412.37,403.92,407.09,411.06,408.29,402.17,405.25,404.93,404.52,409.38,402.34,407.41,410.46,412.97,409.03,418.10,401.22,405.53,409.31,395.81,393.56,392.97,392.51,389.04,396.79,395.45,392.16,392.06,401.42,388.88,390.55,383.85,372.20,359.57,364.04,362.45,348.26,339.13
2002-06-01 21:48:28.245000,L7,386.97,395.56,382.54,397.92,382.99,387.44,400.10,426.35,405.60,410.55,421.13,427.83,425.43,416.22,422.23,422.60,422.21,417.58,429.19,425.82,419.29,409.65,408.08,410.96,420.45,402.99,407.92,417.00,412.70,411.47,407.63,397.03,396.05,382.50,392.97,391.44,396.64,395.58,402.14,407.19,388.14,399.06,385.54,373.28,375.04,368.05,374.31,343.33,342.76
2002-07-19 21:48:09.583000,L7,359.26,355.68,357.79,363.96,366.08,310.41,300.57,303.94,300.94,306.34,312.63,318.15,329.46,315.26,335.99,355.72,326.17,329.99,317.70,333.12,341.37,286.70,291.41,311.26,326.67,,,,,,,,,,290.69,326.20,324.23,326.29,327.15,331.18,330.19,339.04,334.49,312.30,306.18,316.23,336.27,325.72,317.18
2002-08-20 21:47:58.545000,L7,382.83,372.68,381.82,387.43,383.40,397.62,400.38,402.75,414.08,419.67,419.15,423.61,416.18,415.13,412.12,407.35,417.25,435.73,432.76,422.89,408.55,438.30,438.66,435.02,406.65,409.47,407.55,413.26,412.59,391.50,401.78,390.84,393.78,404.90,405.65,399.11,403.59,403.33,414.67,408.03,414.08,397.68,392.15,394.68,387.03,373.35,366.17,341.94,341.25
2002-08-29 21:41:39.340000,L7,373.64,380.88,385.04,375.94,381.23,377.16,389.90,394.41,402.01,402.65,414.04,416.28,418.82,413.30,417.18,417.69,407.36,406.55,419.47,435.14,422.35,429.17,416.63,429.23,429.78,428.41,417.15,412.14,402.27,408.09,396.15,412.85,413.89,402.70,398.93,407.09,418.18,407.55,398.40,390.39,399.25,401.08,386.43,376.12,373.65,373.28,373.79,345.36,346.27
2002-09-14 21:41:31.043000,L7,284.23,244.49,260.90,255.20,259.22,265.95,265.10,269.86,274.68,272.37,251.91,270.22,271.95,269.24,260.00,225.67,233.42,234.67,222.95,239.46,242.19,232.97,244.61,241.89,242.32,233.94,222.57,,,,,,,,,,,,,,,,,,,,,,
2002-10-23 21:47:39.211000,L7,378.59,378.64,395.31,411.29,382.55,383.66,413.53,392.76,401.78,413.76,418.62,427.42,425.11,426.08,417.99,437.89,431.52,458.53,508.30,538.05,534.13,512.08,519.63,467.93,444.82,490.74,500.75,478.71,483.84,472.30,487.78,478.16,477.13,471.16,428.66,419.95,427.66,435.03,450.49,466.56,453.91,428.49,394.14,395.52,395.35,384.13,372.68,356.42,371.24
2002-11-08 21:47:44.401000,L7,,,,,242.73,242.99,251.39,255.12,260.37,256.71,242.57,256.27,206.14,228.32,253.32,200.81,271.58,245.06,186.61,,184.71,264.92,232.07,265.67,250.81,245.88,245.36,207.14,,,,,,,,,,,,,,,,,,,,,
2003-01-11 21:48:14.464000,L7,,,,,,,207.54,244.91,222.45,248.61,237.88,,,,,,,,,,,,,,217.66,226.20,228.39,224.84,229.82,238.19,229.10,238.73,227.75,223.36,222.84,211.75,,,,,,,,,,,,,
2003-01-20 21:42:09.421000,L7,,,,233.07,253.59,236.69,234.74,258.56,262.03,183.28,,259.01,263.41,229.88,235.77,,,,,,,,,216.83,242.36,239.94,236.42,243.82,243.02,259.87,252.36,228.49,,,,,,,,,,,,,,,,,
2003-02-21 21:42:20.469000,L7,367.94,368.20,373.37,365.37,375.66,370.18,381.71,387.72,390.21,396.47,396.18,394.54,393.76,392.80,398.09,397.42,395.69,398.35,394.96,407.93,406.16,416.29,424.01,415.91,398.36,393.85,395.93,392.74,403.58,405.99,401.82,407.65,402.05,396.50,389.20,392.18,399.81,390.60,391.08,386.96,389.34,388.07,382.78,377.03,363.91,368.88,361.81,345.78,364.36
2003-03-16 21:48:34.204000,L7,218.04,239.59,265.55,237.66,249.72,,,,,,,243.51,238.80,206.50,,,,,,,221.38,238.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-26 21:42:25.606000,L7,402.83,397.98,397.77,423.97,387.92,398.30,399.65,398.99,412.93,402.31,406.65,408.29,408.41,412.00,413.31,424.79,421.14,426.61,423.23,417.00,424.33,424.88,427.75,424.49,424.29,420.71,425.60,410.52,408.39,408.85,414.58,414.97,413.53,446.33,412.72,413.77,415.83,445.77,430.07,436.28,417.57,415.01,424.06,415.39,384.70,384.78,379.26,355.69,366.48
2003-05-03 21:48:37.175000,L7,,,,,,,,,,,,,,,,209.57,221.42,209.12,222.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-28 21:42:22.600000,L7,403.91,408.32,411.40,420.54,407.97,417.73,417.63,412.88,421.65,419.74,424.10,427.43,421.80,418.70,420.79,417.27,418.97,423.25,427.49,420.00,436.82,423.37,425.73,421.20,430.16,421.59,416.36,404.63,415.72,402.28,397.87,412.65,412.52,404.71,399.86,407.55,398.22,406.07,402.69,407.96,406.37,394.34,387.58,371.70,364.91,360.64,353.99,338.19,349.91
2003-07-23 21:30:14.355000,L5,370.35,362.85,355.66,352.49,368.22,362.81,364.39,360.50,371.90,368.11,374.32,385.30,377.63,397.30,371.91,378.25,394.72,381.92,382.50,379.74,376.68,367.70,386.38,377.99,384.28,389.91,378.08,373.06,371.10,354.27,364.28,359.43,367.18,364.81,369.18,367.35,376.93,369.22,381.78,374.51,370.83,360.21,361.69,354.04,354.29,344.57,352.12,321.11,336.07
2003-08-15 21:36:48.503000,L5,343.10,325.38,325.39,313.58,303.70,301.73,301.20,307.87,311.08,308.97,312.37,318.50,320.86,322.74,322.29,319.33,325.64,328.58,329.01,327.69,334.42,335.85,332.26,335.22,329.54,329.88,323.65,320.27,324.38,324.27,319.11,320.85,327.60,332.18,331.45,330.57,336.99,338.43,340.61,340.45,336.88,336.17,329.22,309.37,296.88,304.30,296.00,246.82,234.13
2003-08-24 21:30:48.871000,L5,345.81,333.30,336.75,329.38,339.45,330.74,376.97,369.98,520.07,453.18,390.30,345.78,329.83,361.81,375.36,377.74,371.48,397.37,487.13,,,,491.16,421.73,392.40,389.90,373.51,343.53,352.05,371.57,342.02,364.29,341.22,341.37,338.98,341.65,342.34,369.36,367.74,352.12,348.36,343.79,340.81,337.44,335.31,335.53,311.45,257.50,254.15
2003-08-31 21:37:06.588000,L5,333.35,317.02,318.69,310.03,302.30,313.79,316.71,309.14,323.29,325.00,320.06,335.42,326.23,331.67,326.43,328.59,321.19,327.22,332.28,339.71,337.27,342.27,335.57,338.79,339.73,337.00,334.20,330.28,338.20,322.53,326.14,329.22,328.56,332.26,340.39,346.40,340.64,347.71,350.30,347.03,347.45,342.36,339.80,328.28,354.80,329.08,359.28,294.02,278.92
2003-10-18 21:37:48.406000,L5,359.98,350.11,340.58,323.05,333.80,329.69,346.41,352.12,352.88,353.90,350.56,360.26,352.50,355.73,364.09,361.76,351.95,365.50,375.40,341.71,349.54,354.03,349.13,357.06,361.54,358.80,353.21,359.43,346.57,356.09,356.97,355.23,355.35,351.19,365.70,368.25,372.71,372.89,368.75,355.74,342.97,350.57,380.03,469.75,323.50,330.58,327.72,518.24,525.81
2003-11-19 21:38:14.402000,L5,349.19,337.66,336.10,340.97,333.23,325.53,323.02,321.63,315.17,317.44,312.06,322.64,327.14,327.94,329.59,334.74,335.66,342.87,333.81,351.19,357.61,355.78,360.35,366.83,356.77,357.80,351.70,360.18,352.53,346.83,331.55,339.33,340.37,334.52,337.99,341.39,340.63,350.10,351.87,350.95,361.46,355.17,346.31,342.80,339.59,336.82,337.40,336.99,266.71
2003-11-28 21:32:10.197000,L5,359.71,364.32,366.86,363.87,357.19,364.09,377.11,377.53,388.50,385.15,395.90,389.00,381.50,378.79,372.86,378.41,391.33,392.42,399.33,394.14,388.83,396.37,402.49,402.53,400.60,394.75,385.44,384.73,387.86,393.17,386.04,387.39,386.75,385.18,382.47,381.45,375.65,380.48,386.35,384.39,384.64,370.75,365.04,359.70,359.65,350.28,360.48,338.47,333.33
2003-12-30 21:32:24.694000,L5,356.87,351.65,352.01,346.11,342.28,345.53,348.62,357.10,358.04,378.45,364.80,368.28,384.41,380.93,373.42,370.35,372.58,383.65,381.56,380.82,384.05,383.41,388.70,388.35,382.66,373.15,364.45,357.89,363.50,359.68,355.19,360.06,362.76,362.68,363.43,367.22,377.12,382.32,389.06,380.42,382.75,368.59,362.99,355.73,343.93,342.43,332.60,328.34,333.64
2004-01-15 21:32:26.348000,L5,328.74,317.07,310.61,294.73,294.52,299.18,289.27,296.61,274.31,294.41,289.24,293.48,293.68,272.44,286.91,306.93,314.65,305.56,307.40,302.99,308.21,313.10,320.50,321.14,317.62,311.42,310.99,310.82,318.41,311.31,303.54,304.54,305.44,309.09,313.02,313.17,317.03,316.35,321.63,323.29,329.52,316.59,314.33,299.96,286.46,298.24,241.58,,
2004-01-22 21:38:40.402000,L5,352.45,346.87,362.61,358.34,363.75,362.90,360.00,368.37,370.85,370.93,369.02,373.00,369.36,363.36,362.57,368.51,379.64,381.83,382.49,379.63,391.71,390.74,392.26,385.70,390.03,379.40,377.37,375.97,381.38,376.34,375.77,365.72,355.58,354.81,357.18,361.67,376.41,374.18,369.15,366.87,358.18,355.66,354.66,355.93,345.11,332.65,332.85,314.20,317.53
2004-04-04 21:33:01.582000,L5,359.01,350.65,347.26,340.18,340.70,340.74,346.51,352.72,344.65,356.25,367.40,359.98,349.96,359.01,353.81,338.24,351.67,352.04,347.36,360.32,358.17,356.06,348.87,370.36,348.68,346.38,350.06,343.89,349.77,354.45,341.00,349.54,340.01,349.13,350.88,349.01,347.64,355.20,356.82,354.28,357.51,347.80,342.31,329.75,323.21,318.63,316.28,275.08,252.17
2004-06-07 21:34:54.755000,L5,353.79,336.38,337.67,323.23,312.51,311.81,303.50,313.85,316.27,313.41,312.05,317.77,321.33,327.08,326.99,329.77,325.64,324.71,328.47,327.67,331.30,331.36,334.51,342.92,333.87,328.57,325.27,323.38,340.76,331.53,332.77,323.89,326.50,327.40,329.11,331.76,335.70,343.19,336.09,342.88,348.65,339.82,330.30,319.47,301.35,310.90,302.54,262.07,224.83
2004-06-23 21:35:22.995000,L5,377.59,379.33,374.49,365.19,360.54,355.45,374.59,366.78,371.18,375.96,377.28,382.30,375.44,363.80,369.21,377.68,378.74,367.93,377.25,380.98,371.69,370.55,386.81,382.17,377.48,388.13,379.57,373.15,370.94,377.41,366.80,364.77,362.71,364.90,365.62,370.22,370.48,367.95,382.47,367.56,372.85,362.01,355.60,348.01,339.06,337.95,344.45,339.17,331.43
2004-06-30 21:41:46.478000,L5,343.51,332.51,330.72,312.18,302.74,295.58,287.07,297.72,308.33,301.02,290.37,306.40,308.86,304.42,310.91,317.14,319.12,314.75,311.64,313.73,318.98,323.24,320.52,321.28,317.48,319.36,314.64,304.80,322.67,318.31,316.29,315.17,315.76,303.91,311.15,313.23,315.11,322.54,325.00,335.57,337.74,330.64,319.97,296.08,291.59,297.49,285.17,,
2004-07-25 21:36:14.167000,L5,349.75,333.94,332.48,311.23,302.01,298.64,293.15,307.52,307.95,307.72,294.55,306.77,309.99,304.60,310.00,316.21,318.47,317.83,311.08,318.24,320.80,322.51,315.14,322.67,321.55,320.13,312.37,315.53,329.01,321.73,321.19,317.98,319.97,315.46,319.25,312.29,321.44,323.73,332.05,336.79,337.10,331.83,326.32,294.90,284.50,295.84,280.82,,
2004-08-26 21:36:59.731000,L5,345.44,329.76,326.30,308.08,300.97,296.00,290.27,302.19,302.01,300.46,297.10,306.90,311.62,303.82,313.74,313.65,317.57,318.38,313.06,316.45,318.85,322.50,317.57,321.25,319.16,318.05,310.94,313.44,322.85,320.98,319.63,317.41,318.42,313.28,319.84,316.57,326.67,326.48,336.52,340.00,339.13,334.95,325.51,297.07,286.81,294.25,285.31,247.68,243.42
2004-09-18 21:43:46.845000,L5,333.46,319.99,317.90,300.54,296.39,294.21,294.59,304.02,304.83,302.68,296.01,307.25,311.87,313.72,312.09,314.11,323.04,320.37,315.91,315.71,319.40,317.85,323.44,323.39,319.68,318.36,314.47,318.60,322.52,321.46,317.90,317.16,318.92,317.44,324.21,324.78,327.88,330.80,337.21,338.34,331.90,326.84,320.30,297.57,286.32,295.93,282.14,,
2004-10-20 21:44:28.706000,L5,349.34,342.25,351.14,340.94,340.22,341.75,348.77,361.91,365.00,359.27,365.69,364.16,367.49,368.71,369.39,377.81,362.44,356.65,358.75,367.62,370.82,382.42,387.85,375.57,375.93,377.80,382.05,379.87,376.01,368.88,364.41,359.04,370.48,364.28,372.56,368.83,371.62,374.50,370.00,363.10,357.34,357.66,353.43,345.40,347.12,344.95,344.43,345.55,359.15
2004-12-07 21:45:24.093000,L5,344.72,336.23,333.13,331.44,333.98,329.79,331.83,358.42,348.70,360.66,358.72,365.45,369.59,369.19,371.75,374.62,375.87,376.82,376.05,371.78,372.05,356.39,355.25,354.63,358.41,360.31,355.53,353.37,349.34,347.69,347.54,350.42,360.22,368.13,368.78,367.94,369.48,367.11,376.10,380.07,370.41,363.48,348.08,332.12,327.43,329.60,336.57,318.12,320.48
2004-12-23 21:45:40.703000,L5,314.88,307.87,307.32,292.46,284.98,280.77,281.87,291.27,290.33,292.15,287.77,297.93,300.95,315.54,323.51,323.56,323.24,324.63,324.66,323.74,329.71,330.46,335.81,332.96,320.12,314.52,313.20,311.46,315.97,309.80,308.42,311.30,310.10,315.48,321.01,334.54,335.54,338.28,346.29,342.73,337.66,334.56,331.69,315.62,293.54,300.50,272.51,,
