dates,nzd0479-0000,nzd0479-0001,nzd0479-0005,nzd0479-0006,nzd0479-0007,nzd0479-0008,nzd0479-0009,nzd0479-0010,nzd0479-0011,nzd0479-0012,nzd0479-0013,nzd0479-0014,nzd0479-0015,nzd0479-0016,nzd0479-0017,nzd0479-0018,nzd0479-0019,nzd0479-0020,nzd0479-0021,nzd0479-0022,nzd0479-0023,nzd0479-0024,nzd0479-0025,nzd0479-0026,nzd0479-0027,nzd0479-0028,nzd0479-0029,nzd0479-0030,nzd0479-0031,nzd0479-0032,nzd0479-0033,nzd0479-0034,nzd0479-0035,nzd0479-0036,nzd0479-0037,nzd0479-0038,nzd0479-0039,nzd0479-0040,nzd0479-0041,nzd0479-0042,nzd0479-0043,nzd0479-0044,nzd0479-0045,nzd0479-0046,nzd0479-0047,nzd0479-0048,nzd0479-0049,nzd0479-0050,nzd0479-0051,nzd0479-0052,nzd0479-0053,nzd0479-0054,nzd0479-0055,nzd0479-0056,nzd0479-0057,nzd0479-0060,nzd0479-0061,nzd0479-0062,nzd0479-0002,nzd0479-0003,nzd0479-0004,nzd0479-0058,nzd0479-0059
2001-07-14 22:03:33+00:00,326.33,307.15,320.67,330.91,311.4,309.89,303.88,287.3,293.18,319.56,325.655,,,,349.31,331.53999999999996,315.4,305.88,309.96,321.84000000000003,313.075,307.775,304.795,308.33000000000004,315.94,270.59,331.53999999999996,331.81,328.12,325.71500000000003,311.61,317.71,320.94,317.59,308.46,306.83,300.52,296.02,317.75,324.48,,346.14,327.855,326.84000000000003,330.44500000000005,318.26,332.295,319.94500000000005,331.34,325.48,333.195,335.36,318.3,297.47333333333336,301.15,308.71,340.41,344.13,308.42,317.24,302.62,,
2001-08-15 22:03:26+00:00,305.9,307.05499999999995,317.54,320.67,308.88,306.125,306.66999999999996,301.8,299.53,313.66333333333336,316.9266666666667,,,,349.31,327.17,306.005,303.095,317.58,321.37,311.93666666666667,311.17,302.1366666666667,308.54333333333335,308.28999999999996,269.6433333333333,330.3633333333333,328.17,321.97,320.12333333333333,314.81,312.41999999999996,311.945,310.87,307.38,308.105,300.865,295.985,317.75,324.48,324.97,329.53499999999997,326.75333333333333,328.58666666666664,331.43333333333334,324.3766666666667,331.78333333333336,320.52333333333337,332.41499999999996,326.27,333.60333333333335,335.43333333333334,323.82,298.54,295.6266666666666,319.28499999999997,348.64,348.76,312.12,315.845,312.395,,
2002-06-15 22:03:07+00:00,,,326.8,316.52,332.1,326.7,315.38,334.74,329.17,317.96,337.6,308.24,299.06,325.03,320.62,325.17,,297.98,331.15,326.67,298.61,313.27,314.97,305.69,307.48,249.84,328.6,327.07,326.79,311.8,310.65,322.41,320.17,313.39,307.95,309.24,312.91,298.76,315.17,,340.9,,341.07,348.29,345.82,344.49,343.17,351.66,334.95,334.2,340.19,348.45,335.25,306.18,241.42,339.85,330.89,323.15,307.99,320.34,335.36,,
2002-11-22 22:02:21+00:00,319.38,316.81,327.88,316.52,332.1,326.7,315.38,329.12,326.305,322.755,332.185,321.395,312.725,327.68499999999995,328.70500000000004,325.17,313.06,312.805,331.15,326.67,298.61,313.565,310.69000000000005,306.54499999999996,307.98,253.265,328.185,327.07,326.79,311.8,310.65,322.41,320.17,313.39,307.95,309.24,312.91,298.76,307.595,327.8,340.2,,339.66999999999996,346.36,341.95,341.145,339.225,341.69000000000005,333.435,331.75,334.33500000000004,341.605,326.5,301.735,246.08999999999997,329.71000000000004,338.45,333.875,315.0,317.815,331.005,,
2003-08-13 21:51:08+00:00,,310.08,328.44,319.81,318.23,315.04,316.59,318.51,320.03,311.8,322.41,,,316.88,297.67,321.4,311.72,309.78,328.46,317.88,312.39,303.89,299.21,305.81,309.0,273.84,326.16,329.16,335.31,315.58,318.42,316.62,,,,,,306.95,307.91,318.06,346.8,348.62,346.34,344.2,342.82,340.13,331.5,329.83,312.78,321.36,323.26,331.3,329.28,311.09,289.51,319.67,362.56,374.93,319.13,319.6,325.18,,
2003-09-30 21:52:18+00:00,,310.08,328.44,319.81,318.23,315.04,316.59,318.51,320.03,311.8,322.41,,,316.88,297.67,321.4,327.155,309.78,328.46,317.88,312.39,303.89,299.21,305.81,309.0,294.78,326.16,329.16,335.31,315.58,318.42,316.62,,,,,,306.95,307.91,318.06,346.8,348.62,346.34,344.2,342.82,340.13,339.765,329.83,312.78,321.36,323.26,331.3,329.28,311.09,289.51,319.67,362.56,374.93,319.13,319.6,325.18,,
2003-10-16 21:52:08+00:00,,310.08,328.44,319.81,318.23,315.04,316.59,318.51,320.03,311.8,322.41,,,316.88,297.67,321.4,327.155,309.78,328.46,317.88,312.39,303.89,299.21,305.81,309.0,294.78,326.16,329.16,335.31,315.58,318.42,316.62,,,,,,306.95,307.91,318.06,346.8,348.62,346.34,344.2,342.82,340.13,339.765,329.83,331.655,336.32,323.26,331.3,329.28,311.09,289.51,319.67,362.56,374.93,319.13,319.6,325.18,,
2003-12-10 21:58:53+00:00,,310.08,328.44,319.81,318.23,315.04,316.59,318.51,320.03,311.8,322.41,,353.38,333.37,297.67,321.4,333.20666666666665,309.78,328.46,317.88,312.39,303.89,299.21,305.81,309.0,294.78,326.16,335.795,335.31,315.58,318.42,329.495,,,,,,306.95,307.91,318.06,346.8,348.62,346.34,350.96500000000003,347.275,347.77,339.765,329.83,331.655,336.32,323.26,331.3,329.28,311.09,289.51,319.67,358.275,374.93,319.13,319.6,325.18,,
2004-06-12 21:55:35+00:00,,,,,,,,,,,,,,,,291.75,,,,,,,,,,,,,,,,,,,,,298.84,271.27,268.48,,,,,311.41,314.59,322.94,319.79,305.09,,,,,,,,,,,,,,,
2004-06-28 21:56:04+00:00,,,,,,,,,,,,,,,,291.75,,,,,,,,,,,,,,,,,,,,,298.84,271.27,268.48,,,,,311.41,314.59,322.94,319.79,305.09,,363.21,,,373.37,,,,,,,,,,307.84
2004-07-30 21:57:15+00:00,,,,,,,,,,,,,,,,291.75,,,,,,,,,,323.64,,,,,,,,,,,298.84,271.27,268.48,,,,,311.41,314.59,322.94,319.79,305.09,,363.21,,,373.37,,,,,,,,,,307.84
2004-08-15 21:57:13+00:00,,,,,,,,,,,,,,,,291.75,,,,,,,,,,306.44,,,,,,,,,,,298.84,271.27,268.48,,,,,311.41,314.59,322.94,319.79,305.09,,363.21,,,373.37,,,,,,,,,,307.84
2005-05-05 22:07:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.83,
2005-06-22 22:07:59+00:00,,,,,,,,,,,,,,,,,,,,,275.88,307.57,301.19,303.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.83,
2005-09-19 22:02:44+00:00,,,,,,,,,,,,,,,,,,,,,275.88,307.57,301.19,303.24,,321.29,,,,,,,,,,,,,,,,,,,,,,,,,,,352.72,,324.64,,364.93,,,,,301.2,
2005-10-05 22:02:17+00:00,,,,,,,,,,,,,,,,,,,,,275.88,307.57,301.19,303.24,,321.29,,,,,,,,,,,,,,,,,,,,,,,,,,,352.72,,321.615,,364.93,,,,,301.3533333333333,
2006-07-27 22:13:34+00:00,,,,,301.83,309.63,309.91,308.57,304.17,,,,,,,,,,,,308.88,305.11,297.33,301.83,305.75,,,,,,,,,,,,,,,,,,,,,,,,,,,337.69,321.56,,,,,,,,,,
2007-09-16 22:13:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.53
2011-03-12 22:04:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.25,,,,,,,,,,
2013-05-11 22:22:18+00:00,,,,,344.62,,,,,,,341.16,,,,,,,,323.96,323.04,316.49,,,325.57,285.51,,340.54,,,,,,,,334.83,329.34,318.4,320.72,,,,,,,,,,,,,,353.52,,,,,,,,,,297.49
2013-07-23 22:16:10+00:00,,319.84,,,344.62,,339.03,339.54,336.79,346.64,,341.16,,,337.56,339.67,315.14,327.35,324.7,325.815,320.725,315.41499999999996,321.34,323.81,321.7,283.38,336.07,332.255,339.27,329.0,335.95,330.4,328.63,329.87,328.15,330.775,329.43499999999995,317.975,318.58000000000004,,,,,,,,,,,,,,349.015,324.92,292.34,342.02,,,338.63,,,,297.49
2013-09-25 22:16:28+00:00,,318.245,330.8,325.67,336.975,332.73,332.58,339.645,331.765,339.73,335.72,338.89,326.46,336.77,336.21500000000003,338.75,321.27,327.35,324.7,325.815,320.49333333333334,313.68,315.90999999999997,319.06,321.07666666666665,283.08666666666664,336.07,332.255,339.27,329.25,332.225,328.195,322.705,324.73,323.53999999999996,326.48,326.31,316.48333333333335,315.20666666666665,327.96,,,,336.47,329.65,339.14,332.02,330.83,,333.37,,345.15,345.5466666666666,324.06,302.885,334.07,,,328.815,318.01,326.87,,285.675
2013-10-11 22:16:29+00:00,,317.7,330.34000000000003,326.005,332.5133333333333,327.23,330.6233333333333,335.9066666666667,331.71000000000004,336.3233333333333,333.255,335.75,329.89,334.94,338.0233333333333,337.25666666666666,322.8633333333333,325.725,323.365,323.43666666666667,319.755,314.53499999999997,315.49666666666667,315.81,318.455,282.2575,329.35,332.1566666666667,335.81,326.8666666666667,331.25,325.89,323.53,322.06333333333333,322.09999999999997,322.24,322.8225,316.48333333333335,315.20666666666665,327.96,,,,336.47,329.65,339.14,332.02,330.83,,333.37,,345.15,345.5466666666666,323.68666666666667,309.15000000000003,331.9266666666667,350.66,,325.76666666666665,316.565,325.17,,285.4533333333333
2013-10-27 22:16:19+00:00,,317.7,330.9166666666667,323.94,329.41499999999996,324.32,327.6425,330.9225,328.595,332.6425,328.8966666666667,330.305,323.2366666666667,326.8333333333333,331.305,330.6575,316.43,314.79,315.45,318.3825,318.588,311.35,309.90250000000003,309.13,312.998,277.094,327.2,329.8675,329.8066666666667,324.6375,328.37,324.495,324.4275,323.06,321.93,319.42199999999997,319.842,311.8775,313.945,331.84000000000003,,339.88,333.55,341.725,327.685,339.14,332.02,328.005,340.14,337.625,348.48,347.605,341.7475,318.7325,309.15000000000003,329.90999999999997,350.66,,325.76666666666665,307.4266666666667,325.17,,285.4533333333333
2013-12-21 22:21:51+00:00,,317.7,316.6825,323.94,324.34666666666664,324.32,327.6425,330.9225,328.595,332.6425,328.8966666666667,326.68666666666667,311.72,314.22249999999997,320.322,317.678,309.192,303.0375,309.6375,310.02750000000003,312.62600000000003,306.75,305.51599999999996,304.788,305.18,267.46799999999996,320.5,320.65000000000003,321.05,317.718,320.622,317.532,317.724,316.69,315.028,308.588,308.392,302.125,303.5325,315.99,300.05,328.275,324.06,333.1566666666667,322.95,332.63,329.985,321.02,322.075,326.44,325.68,335.50666666666666,329.52,318.7325,309.15000000000003,329.90999999999997,316.355,294.35,325.76666666666665,307.4266666666667,325.17,,279.435
2014-02-23 22:21:08+00:00,,316.63,316.6825,323.94,324.34666666666664,324.32,323.84666666666664,328.05,325.8633333333334,327.97666666666663,328.8966666666667,326.68666666666667,311.72,314.22249999999997,316.0125,312.17999999999995,307.70500000000004,294.93333333333334,304.6166666666666,304.1466666666667,311.18,304.8525,301.56,300.0325,302.01750000000004,264.0225,315.31,319.54333333333335,314.9766666666667,314.89750000000004,316.79,314.31499999999994,314.99749999999995,313.395,311.74750000000006,304.055,303.1075,296.98333333333335,299.23,315.99,300.05,328.275,324.06,333.1566666666667,322.95,332.63,329.985,321.02,322.075,326.44,325.68,335.50666666666666,324.5233333333333,316.67,317.55500000000006,325.8733333333333,316.355,294.35,319.335,307.4266666666667,325.17,334.09,294.0133333333333
2014-05-30 22:19:58+00:00,,,273.98,,331.06,331.31,,,330.87,,341.06,340.88,306.605,309.73,276.39,265.76,280.24,302.025,292.2,290.54,311.8,310.06,307.46000000000004,305.82000000000005,305.31,237.38,317.59,319.565,294.78,290.04,289.63,289.68,290.91,291.21,287.42,280.66,301.23,279.39,279.07,284.29,300.05,316.67,314.57,316.02,313.48,326.12,327.95,307.05,304.01,304.07,302.88,311.31,304.61,339.49,331.83,,282.05,294.35,,,,244.92499999999998,313.555
2014-07-01 22:20:10+00:00,,278.98,287.14,,331.06,331.31,,,330.87,,341.06,340.88,336.04,343.07,,,,336.27,,,330.37,326.63,326.95,324.22,324.14,,315.995,335.46,267.94,280.91,281.9,282.25,275.17,280.61,255.0,282.46,310.605,278.61,283.14,295.32,306.4,282.22,305.05,312.84,309.95,292.79,,,302.69,309.09,309.55,311.72,308.94,339.49,331.83,309.54,313.62,327.33,297.87,296.23,296.59,244.92499999999998,313.555
2014-07-17 22:20:15+00:00,,282.735,284.93,,331.06,331.31,,,330.87,,341.06,340.88,336.04,343.07,,293.51,269.28,336.27,,,330.37,326.63,326.95,324.22,324.14,238.14,309.5466666666666,335.46,268.37,283.905,280.67999999999995,285.905,276.105,285.28499999999997,259.255,283.74,305.7,280.1,283.935,295.445,305.945,287.405,307.765,314.235,310.625,296.05,288.77,282.07,302.31,309.15999999999997,309.16499999999996,310.96500000000003,307.70500000000004,339.49,331.83,308.05,313.17,324.36,297.78999999999996,296.845,299.28,244.92499999999998,313.555
2014-08-11 22:14:15+00:00,,282.735,284.93,,331.06,331.31,,,330.87,,344.385,340.88,336.04,343.07,,293.51,269.28,336.27,,,330.37,325.315,327.69,327.005,324.14,258.99,318.25,340.485,294.4866666666667,283.905,302.17,305.8533333333333,276.105,304.1933333333333,285.50333333333333,283.74,313.9625,280.1,283.935,295.445,305.945,287.405,307.765,314.235,310.625,296.05,288.77,282.07,302.31,309.15999999999997,309.16499999999996,310.96500000000003,307.70500000000004,340.28999999999996,328.73,308.05,313.17,324.36,297.78999999999996,296.845,299.28,244.92499999999998,317.2133333333333
2014-09-19 22:20:30+00:00,,293.41,299.5366666666667,324.9,327.71500000000003,326.53999999999996,330.47,329.42,328.84000000000003,331.23,341.81333333333333,335.45,333.525,335.26,332.02,310.605,293.835,327.92499999999995,325.69,318.54,324.745,322.00666666666666,322.85999999999996,320.6366666666667,318.695,258.99,318.25,340.485,302.8375,298.8233333333333,308.28249999999997,311.1575,291.98333333333335,309.1425,293.9475,283.74,313.9625,280.1,291.21666666666664,303.83,318.0466666666667,310.5133333333333,307.765,322.24666666666667,318.23333333333335,296.05,312.66499999999996,310.78,317.2633333333333,319.37333333333333,321.98333333333335,320.83666666666664,317.7166666666667,331.59999999999997,315.89,313.25666666666666,327.3933333333334,333.7233333333333,304.18,304.62333333333333,307.24,155.76,300.26
2015-02-26 22:20:10+00:00,327.9,315.845,326.71000000000004,321.965,320.96000000000004,320.16499999999996,326.06500000000005,329.42,326.81,331.23,336.67,330.02,328.075,331.455,328.31,329.145,319.54999999999995,318.65,324.68,317.565,315.91499999999996,315.39,313.2,307.9,313.25,,,,327.89,326.70000000000005,325.66499999999996,323.305,324.48,321.84000000000003,318.21,,,,305.78,320.6,340.68,344.3,325.44,336.49,328.97,319.02,321.725,322.63,343.52,334.9,344.76,336.23,336.27,313.94000000000005,291.79999999999995,321.105,355.84,349.69,320.54499999999996,321.46500000000003,323.645,159.31,273.405
2015-03-14 22:19:59+00:00,327.9,318.2633333333333,324.57,321.3766666666666,319.53333333333336,320.2,324.9666666666667,328.725,326.46500000000003,326.36,334.63,330.85,327.65000000000003,330.1133333333333,326.85999999999996,326.38,319.21999999999997,318.03333333333336,324.09999999999997,317.31,316.18,311.78999999999996,311.105,305.215,310.21500000000003,283.86,328.03,324.92,325.845,326.1066666666667,323.18333333333334,323.83666666666664,323.43666666666667,322.29,318.01,317.02,323.42,312.03,309.21,314.355,334.34,339.3966666666667,329.275,335.8933333333333,327.8866666666667,319.42499999999995,319.37333333333333,319.49,343.06333333333333,334.49333333333334,343.3,333.9166666666667,335.66,313.94666666666666,300.3,321.9266666666667,355.84,349.69,318.80333333333334,322.61333333333334,321.6366666666667,162.745,273.15000000000003
2015-04-15 22:19:46+00:00,327.9,319.2866666666667,323.34999999999997,319.45,317.16,318.6133333333333,323.0233333333333,329.57,326.06,322.735,333.0,327.26,325.21,328.3233333333333,324.24,325.99333333333334,318.1766666666667,317.26,323.8733333333333,316.53333333333336,313.89666666666665,308.96500000000003,307.615,303.99,305.975,283.95500000000004,322.24,321.95500000000004,323.6,328.6666666666667,326.12,323.37000000000006,323.60333333333335,322.1166666666667,319.33666666666664,321.395,325.43,311.90999999999997,312.57,315.28499999999997,330.16333333333336,334.2133333333333,330.78333333333336,335.44666666666666,329.1766666666667,325.7,319.42333333333335,315.06666666666666,341.01,331.84000000000003,340.5466666666667,330.51000000000005,334.6566666666667,314.81666666666666,302.43,321.7033333333333,332.18,341.78999999999996,319.21000000000004,321.54333333333335,320.22999999999996,160.72,272.7966666666667
2015-05-01 22:19:36+00:00,327.9,318.015,322.895,318.4675,316.1725,318.055,319.8725,325.23333333333335,324.22333333333336,316.8933333333334,328.2733333333333,324.3233333333333,322.6925,326.235,324.42,323.4525,310.2875,317.26,319.28249999999997,316.53333333333336,313.89666666666665,308.96500000000003,307.615,282.95666666666665,302.05333333333334,282.07,317.32666666666665,317.52,313.21,325.07500000000005,323.0925,320.34250000000003,320.45000000000005,320.595,316.5875,316.82,321.9066666666667,312.26666666666665,311.8433333333333,319.64000000000004,330.16333333333336,334.2133333333333,330.78333333333336,335.44666666666666,331.5775,329.5625,319.42333333333335,315.06666666666666,341.01,331.84000000000003,340.5466666666667,331.0725,334.6566666666667,314.81666666666666,304.0425,323.79999999999995,332.18,341.78999999999996,317.5675,319.91,319.54499999999996,160.72,275.63750000000005
2015-05-17 22:19:25+00:00,327.9,318.015,322.895,318.4675,316.1725,318.055,319.8725,325.23333333333335,324.22333333333336,316.8933333333334,328.2733333333333,324.3233333333333,322.6925,326.235,324.42,323.4525,310.2875,317.26,319.28249999999997,316.53333333333336,313.89666666666665,301.62333333333333,299.1766666666667,282.155,297.7625,282.07,312.875,312.605,308.6125,317.322,313.934,312.658,313.446,314.76599999999996,312.12399999999997,311.05,315.1925,305.515,304.86,313.53,324.11,329.94,327.03,330.1975,327.36199999999997,327.096,318.15749999999997,312.875,341.01,320.1966666666667,340.5466666666667,331.0725,334.6566666666667,314.81666666666666,304.0425,323.79999999999995,332.18,341.78999999999996,317.5675,319.91,319.54499999999996,160.72,275.63750000000005
2015-06-11 22:13:52+00:00,327.9,318.702,324.178,319.784,318.552,320.24,321.858,326.27750000000003,325.805,320.205,328.2733333333333,326.58,324.68199999999996,326.592,326.714,326.50600000000003,312.002,317.725,320.678,319.195,315.5425,301.62333333333333,299.1766666666667,282.155,297.7625,282.07,312.875,312.605,308.6125,317.322,313.934,312.658,313.446,314.76599999999996,312.12399999999997,311.05,315.1925,305.515,304.86,313.53,324.11,329.94,327.03,330.1975,327.36199999999997,327.096,318.15749999999997,312.875,341.01,320.1966666666667,340.5466666666667,331.0725,334.6566666666667,314.81666666666666,304.0425,323.79999999999995,332.18,341.78999999999996,319.308,319.91,322.07599999999996,160.72,277.82800000000003
