dates,nzd0544-0000,nzd0544-0001,nzd0544-0002,nzd0544-0003,nzd0544-0004,nzd0544-0005,nzd0544-0006,nzd0544-0007,nzd0544-0008,nzd0544-0009,nzd0544-0010,nzd0544-0011,nzd0544-0012,nzd0544-0013,nzd0544-0014,nzd0544-0015,nzd0544-0016,nzd0544-0017,nzd0544-0018,nzd0544-0019,nzd0544-0020,nzd0544-0021,nzd0544-0022,nzd0544-0023,nzd0544-0024,nzd0544-0025,nzd0544-0026,nzd0544-0027,nzd0544-0028,nzd0544-0029,nzd0544-0030,nzd0544-0031,nzd0544-0032,nzd0544-0033,nzd0544-0034,nzd0544-0035,nzd0544-0036,nzd0544-0037,nzd0544-0038,nzd0544-0039,nzd0544-0040,nzd0544-0041,nzd0544-0042,nzd0544-0043,nzd0544-0044,nzd0544-0045,nzd0544-0046,nzd0544-0047,nzd0544-0048,nzd0544-0049,nzd0544-0050,satname
2006-04-15 22:06:18+00:00,,345.35,,332.15999999999997,,333.45500000000004,,,,,346.235,208.22,274.16,280.84,294.65,,294.65,306.96,297.67,305.69,296.94,282.38,308.7,305.81,266.0,280.08,289.94,293.7,299.02,301.17,289.38,311.91,323.03,305.53,281.15,256.25,,276.79,297.09,316.29,319.5,,300.98,210.37,282.43,,,289.81,251.37,265.12,260.61,L5
2006-04-22 22:12:36+00:00,,345.35,300.61,315.9066666666667,250.69,316.6466666666667,287.01,286.28,290.85,294.44,330.6133333333333,236.065,278.20000000000005,281.11,293.195,302.29,296.435,309.275,300.095,306.24,298.93,280.355,307.135,304.18,268.9,278.6,289.135,287.84000000000003,300.16499999999996,296.97,289.44,303.74,322.17499999999995,298.46,268.905,253.43,230.76,272.06,298.77,313.6,311.2,175.37,283.14,205.60000000000002,294.95000000000005,222.6,,285.075,251.84,258.395,256.625,L5
2006-07-27 22:13:58+00:00,,345.35,296.21000000000004,295.72333333333336,244.82999999999998,308.845,287.01,276.585,279.64,276.175,300.58,237.59,281.43333333333334,274.22666666666663,293.195,302.29,296.435,309.275,300.095,306.24,298.93,280.355,307.135,304.18,268.9,274.13666666666666,289.135,285.09,300.16499999999996,296.97,279.51666666666665,289.6766666666667,319.8333333333333,291.52666666666664,263.5,253.43,230.05,262.4433333333333,298.2133333333333,313.6,302.0833333333333,175.37,282.07666666666665,204.40333333333334,290.79,222.6,,285.075,251.84,258.395,256.625,L5
2006-08-05 22:07:55+00:00,,345.35,296.21000000000004,286.9575,243.07333333333335,308.845,287.01,274.0133333333333,272.90333333333336,276.9666666666667,291.36,236.91250000000002,275.6925,274.22666666666663,290.6466666666667,302.29,296.435,309.275,300.095,306.24,298.93,272.87666666666667,307.135,304.18,262.59999999999997,271.8975,289.135,281.855,295.08666666666664,295.67333333333335,279.51666666666665,289.6766666666667,317.75,290.475,254.7625,246.82666666666668,228.29999999999998,255.955,298.2133333333333,310.12000000000006,302.3925,175.37,278.71500000000003,207.9375,283.96250000000003,210.69,199.84,272.65333333333336,251.18666666666664,247.09,251.42,L5
2006-08-28 22:14:23+00:00,,,296.21000000000004,268.47749999999996,242.5075,275.67499999999995,278.885,277.2175,273.485,268.02,269.8275,240.048,277.01800000000003,272.7075,292.6575,297.21000000000004,296.435,309.275,300.095,306.24,298.93,276.2175,307.135,304.18,263.78,271.8975,289.07,274.168,296.265,295.015,277.6175,291.3675,307.40999999999997,291.952,254.728,244.91500000000002,230.185,257.494,296.9625,308.19500000000005,302.3925,178.245,272.658,207.9375,283.96250000000003,203.17,197.72,257.6075,251.75,239.24,246.48,L5
2006-09-13 22:14:35+00:00,,,296.21000000000004,264.504,241.67,273.6033333333333,275.73333333333335,276.92999999999995,272.538,262.248,264.62399999999997,243.36,277.675,271.15999999999997,292.906,297.7,296.435,309.275,300.095,306.24,298.93,276.76,300.7966666666667,298.83,261.066,270.916,287.3175,272.1566666666667,292.43,295.015,277.6175,286.934,304.55333333333334,286.88666666666666,253.30666666666664,244.892,230.406,255.33333333333334,294.992,307.11199999999997,302.3925,178.245,272.658,208.67600000000002,273.434,206.465,197.72,253.66,252.14000000000001,239.24,251.348,L5
2007-09-09 22:07:45+00:00,,,,259.32,244.0,272.91,279.23,285.63,262.35,276.72,,260.86,269.7,278.43,294.78,,,,294.44,,,275.63,,,261.16,,,279.31,300.71,,,,,,272.29,252.4,262.02,262.21,299.74,,,,,,,,,252.3,250.37,,,L5
2011-03-12 22:04:31+00:00,,,300.63,291.94,259.61,262.96,262.23,295.44,287.61,301.53,235.2,222.93,277.52,284.67,295.22,296.37,283.27,277.23,285.75,,293.63,270.0,,,,233.11,,,296.98,296.16,292.07,291.6,307.97,278.21,,259.81,286.05,281.26,303.66,309.75,309.5,,,,,,,257.85,255.38,271.71,254.85,L5
2013-05-11 22:22:42+00:00,,,264.16,,242.81,243.86,272.29,,260.38,,241.79,231.2,244.42,241.89,263.01,,,,,,,252.51,,,,250.58,270.97,,,,,244.87,258.34,264.44,227.2,225.9,,236.83,,,,175.44,253.25,215.68,266.0,198.74,203.22,234.54,230.91,238.09,,L8
2013-07-23 22:16:34+00:00,,,264.16,,240.82999999999998,247.655,273.15999999999997,258.54,264.075,,241.51999999999998,233.1,246.89499999999998,246.93,264.055,,,,295.14,302.68,288.04,252.785,293.95,,238.13,250.155,269.78,249.1,284.08,268.76,256.08,246.65,263.5,272.315,228.36,226.3,,240.53500000000003,,,,175.44,260.33500000000004,219.89,266.0,198.74,203.22,234.54,230.91,238.09,,L8
2013-09-25 22:16:28+00:00,,,264.16,,263.21999999999997,247.655,273.15999999999997,258.54,264.075,,241.51999999999998,233.1,246.89499999999998,246.93,264.055,,,,295.14,302.68,288.04,252.785,293.95,,238.13,250.155,269.78,249.1,284.08,268.76,256.08,246.65,263.5,272.315,228.36,226.3,,240.53500000000003,,,,175.44,260.33500000000004,219.89,266.0,198.74,203.22,258.56,230.91,238.09,,L8
2013-10-02 22:22:40+00:00,,,264.16,,263.21999999999997,247.655,273.15999999999997,258.54,290.09666666666664,335.88,241.51999999999998,233.1,246.89499999999998,246.93,264.055,,,,295.14,302.68,288.04,252.785,293.95,,238.13,250.155,269.78,249.1,284.08,268.76,256.08,246.65,263.5,272.315,228.36,226.3,,240.53500000000003,,,,175.44,260.33500000000004,219.89,266.0,198.74,203.22,265.57666666666665,258.715,238.09,,L8
2013-11-12 22:16:19+00:00,,,,314.27,283.9866666666666,251.45,274.03,301.175,319.21999999999997,336.72,241.25,235.0,249.37,251.97,265.1,,,,295.14,302.68,288.04,253.06,293.95,,238.13,249.73,268.59,249.1,284.08,268.76,256.08,248.43,268.66,280.19,229.52,226.7,,244.24,328.44,,,,267.42,224.1,,,295.45,280.08666666666664,284.74,284.09,271.74,L8
2014-02-23 22:21:32+00:00,,,,330.27,313.99333333333334,338.98,,343.81,344.945,336.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.44,,,,,,,,295.45,280.08666666666664,284.74,284.09,271.74,L8
2014-03-11 22:21:19+00:00,,345.42,323.38,323.9166666666667,310.2825,325.70000000000005,326.24,343.81,344.945,335.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.44,,,,,,,,294.635,279.37,283.92,283.86,271.56,L8
2014-03-20 22:15:01+00:00,,349.43,323.34000000000003,321.53249999999997,308.586,326.1266666666667,329.795,343.81,344.945,334.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.44,,,,,,,,295.3666666666666,279.704,284.335,284.71,272.47,L8
2014-04-21 22:14:53+00:00,,349.43,323.92333333333335,320.272,306.86199999999997,324.8625,329.42,340.62,340.93,334.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.44,,,,,,,,297.0725,279.9075,284.98749999999995,284.71,273.6625,L8
2014-07-17 22:20:39+00:00,,349.43,323.92333333333335,321.7725,307.29999999999995,324.8625,329.42,337.43,334.11,333.10666666666674,,,,,,,,,,,,,,,,,,,,,,,,256.41,221.85,,,232.25,,285.86,,170.09,249.94,208.77,247.85,199.78,297.6133333333333,270.55,285.66333333333324,271.2733333333333,274.30333333333334,L8
2014-08-18 22:20:51+00:00,,349.43,321.495,312.31,307.29999999999995,324.8625,316.26250000000005,319.5,321.07500000000005,333.10666666666674,281.24,262.86,270.85,273.82,270.17,,,,,,,263.29,,,253.99,,,,290.88,277.18,272.42,266.47,,256.41,237.16,229.19,,238.58499999999998,,290.475,,172.66,263.195,215.875,267.29,203.235,297.6133333333333,265.33000000000004,285.66333333333324,266.465,274.30333333333334,L8
2014-09-28 22:15:08+00:00,,,319.65,294.845,301.135,318.895,302.7300000000001,319.5,321.07500000000005,337.96000000000004,281.24,295.95500000000004,270.85,273.82,270.17,,,,,,,263.29,,,253.99,,,,290.88,277.18,272.42,266.47,,256.41,237.16,229.19,,238.58499999999998,,290.475,,172.66,263.195,215.875,267.29,203.235,299.515,262.34999999999997,287.5,260.68333333333334,277.24,L8
2014-11-06 22:21:01+00:00,,314.95,318.54499999999996,274.46,302.89,316.72,276.79,301.57,308.04,342.88,281.24,295.95500000000004,270.85,273.82,270.17,,,,,,,263.29,,,253.99,,,,290.88,277.18,272.42,266.47,,256.41,237.16,229.19,,238.58499999999998,,290.475,,172.66,263.195,215.875,267.29,203.235,296.84,260.9375,285.87,260.68333333333334,,L8
2015-02-03 22:14:56+00:00,,318.03499999999997,320.6566666666667,274.46,304.395,316.72,276.79,301.57,308.04,342.88,281.24,295.95500000000004,270.85,273.82,270.17,,,,,,,263.29,,,253.99,,,,290.88,277.18,272.42,266.47,,,252.47,229.19,,244.92,,295.09,,175.23,276.45,222.98,286.73,206.69,301.645,272.3425,287.66499999999996,275.71000000000004,,L8
2015-03-14 22:20:23+00:00,,315.65000000000003,317.86999999999995,280.08,289.6566666666667,293.71000000000004,286.14,305.33,311.52,325.65,304.9,311.78,283.65,296.83,286.26,292.79,296.68,293.39,292.63,289.81,292.24,262.21,290.29,288.14,274.78,269.07,284.06,283.99,294.74,292.22,287.23,302.67,301.33,,268.71,266.67,294.57,272.29,301.8,302.62,301.61,,309.94,,312.09,,292.69,275.64,279.3833333333333,280.63000000000005,249.93,L8
2015-05-01 22:20:00+00:00,,315.65000000000003,314.5225,279.695,270.1766666666667,264.635,281.11,300.78499999999997,311.80499999999995,307.4,295.04499999999996,280.695,278.62,281.5799999999999,277.305,292.79,296.68,293.39,292.63,289.81,291.395,259.67499999999995,289.135,288.14,260.69,262.64,284.06,233.76,291.93,292.22,248.02,302.67,301.33,,249.745,247.555,294.57,240.18000000000004,301.8,302.62,259.33500000000004,171.03,285.175,207.8,289.02,205.32,277.30333333333334,265.8375,261.8066666666667,267.14000000000004,242.42000000000002,L8
2015-08-21 22:20:33+00:00,,310.88,305.16499999999996,279.695,247.46,257.78333333333336,276.22666666666663,287.17333333333335,311.80499999999995,307.4,295.04499999999996,263.1666666666667,266.8766666666666,273.4533333333333,273.1033333333333,292.79,296.68,293.39,292.63,289.81,291.395,257.65333333333336,287.59666666666664,288.14,255.20666666666668,258.34,284.06,217.23666666666668,291.93,277.78,237.92333333333332,302.67,301.33,,250.54,240.42666666666665,294.57,240.6266666666667,290.995,302.62,254.36333333333334,176.875,279.6466666666667,215.60500000000002,283.68333333333334,211.39499999999998,259.49,247.36999999999998,244.04666666666665,258.30333333333334,242.32333333333335,L8
2015-12-20 22:14:45+00:00,,,,,237.75,244.08,266.46,259.95,,,,228.11,243.39,257.2,264.7,,,,,,,253.61,284.52,,244.24,249.74,,184.19,,263.34,217.73,,,,252.13,226.17,,241.52,280.19,,244.42,182.72,268.59,223.41,273.01,217.47,273.76,260.2099999999999,258.805,262.35,242.13,L8
2016-01-05 22:14:40+00:00,,,,,237.75,244.08,266.46,259.95,,,,228.11,243.39,257.2,264.7,,,,,,,253.61,284.52,,244.24,249.74,,184.19,,263.34,217.73,,,,252.13,226.17,,241.52,280.19,,244.42,182.72,268.59,223.41,273.01,217.47,281.69,267.43333333333334,267.6166666666667,262.35,242.13,L8
2016-02-22 22:14:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.03,280.89,284.55,284.36,273.83,L8
2016-03-09 22:14:52+00:00,,270.46,,,,,292.34,,,308.23,316.51,,,,,,,,,,,295.47,301.4,295.52,277.26,276.93,,,,,,302.15,289.29,,,,,,,,,212.13,,236.93,,253.47,283.99333333333334,270.65999999999997,284.55,284.36,273.83,L8
2016-05-03 22:20:25+00:00,,270.46,,,240.87,251.07,283.36,,,309.32500000000005,281.24,231.32,254.09,258.21,263.96,,,,,,288.84,275.505,290.565,291.835,262.655,262.545,278.66,184.06,283.72,253.73,257.32,282.29999999999995,284.86,271.67,240.35,227.7,275.83,242.3,250.96,,274.36,190.79500000000002,260.89,226.38,273.5,229.6,277.505,264.726,279.0,266.95500000000004,251.50499999999997,L8
2016-05-12 22:14:08+00:00,,284.025,,,241.57999999999998,250.905,280.3566666666666,301.73,,296.67,277.68,251.115,257.315,255.92499999999995,266.04999999999995,,,,,,289.04999999999995,268.99,290.565,291.835,255.31333333333336,258.68666666666667,273.125,183.69,283.72,253.445,256.33000000000004,282.29999999999995,281.58666666666664,271.67,234.73000000000002,229.29,275.83,243.12000000000003,250.96,288.15,257.385,192.46,264.065,223.39333333333335,256.475,222.89,273.08000000000004,261.41,275.94,259.57,244.7166666666666,L8
2016-06-04 22:20:28+00:00,,284.025,,,239.48666666666668,248.74333333333334,277.89,299.755,309.8,286.25,267.9175,251.115,254.77,249.16666666666663,265.03999999999996,,,,,,289.45666666666665,265.1725,290.565,291.835,250.51,254.835,267.13666666666666,180.39333333333335,283.72,253.445,256.33000000000004,282.29999999999995,269.6125,263.57,229.46666666666667,229.29,275.83,243.12000000000003,250.96,288.15,257.385,184.4525,260.4266666666667,214.5475,256.475,213.825,273.08000000000004,258.9657142857143,267.54333333333335,259.57,244.7166666666666,L8
2016-07-06 22:20:41+00:00,,284.025,,273.06,238.5175,249.1175,275.622,299.62666666666667,308.53999999999996,281.52200000000005,262.022,251.115,253.63750000000002,248.05499999999998,265.0175,,,,,,289.45666666666665,263.576,290.565,291.835,246.754,254.835,267.13666666666666,180.39333333333335,283.72,253.445,256.33000000000004,282.29999999999995,265.2,264.50333333333333,227.04,229.29,275.83,243.12000000000003,250.96,288.15,257.385,181.28199999999998,257.65250000000003,214.608,256.475,203.45999999999998,257.78000000000003,247.8416666666667,254.07200000000003,259.57,244.7166666666666,L8
2016-09-01 22:14:48+00:00,,284.025,,287.02,247.75,258.67600000000004,282.99666666666667,306.35,316.1166666666666,289.97833333333335,274.0516666666667,276.6066666666666,267.88800000000003,262.868,276.988,313.63,,,,,289.45666666666665,263.576,290.565,291.835,246.754,254.835,267.13666666666666,180.39333333333335,283.72,253.445,256.33000000000004,282.29999999999995,265.2,264.50333333333333,227.04,229.29,275.83,243.12000000000003,250.96,288.15,257.385,181.28199999999998,257.65250000000003,214.608,256.475,222.25666666666666,268.17,247.99666666666667,245.84500000000003,247.175,230.15999999999994,L8
2016-09-08 22:21:00+00:00,,297.59,315.7,283.7633333333333,250.52666666666667,260.7366666666667,283.77833333333336,307.69,317.2925,290.95666666666665,271.78,283.7125,273.18833333333333,270.0416666666667,282.09666666666664,308.04499999999996,300.16,299.5,299.23,,289.45666666666665,255.60250000000002,279.73,288.15,239.1275,247.47000000000003,267.13666666666666,180.39333333333335,297.57500000000005,253.445,256.33000000000004,283.97,259.1775,264.50333333333333,227.04,229.29,275.83,243.12000000000003,250.96,288.15,271.3666666666667,197.638,262.08000000000004,209.02749999999997,256.475,216.01399999999998,270.92,249.602,245.84500000000003,247.175,230.15999999999994,L8
2017-01-30 22:20:50+00:00,,,318.04499999999996,291.6266666666667,277.23333333333335,285.3933333333334,310.9533333333333,321.4633333333333,327.76666666666665,325.53999999999996,320.8666666666667,316.77,313.9866666666667,315.9166666666667,316.07666666666665,308.48,302.745,302.81,303.665,310.18,310.28,,307.82,302.52,288.7,,,,311.43,,,305.49,,,,,,,,,299.33,293.91,279.79,,,311.52,297.21,282.60999999999996,,280.77,268.71,L8
2017-02-15 22:20:43+00:00,,,319.2,293.45500000000004,280.825,287.03499999999997,313.395,324.0525,329.045,327.60749999999996,322.76750000000004,318.255,315.7275,317.5,316.815,309.175,304.14000000000004,305.1466666666667,303.665,310.18,310.28,,309.14,304.375,288.7,,,,311.43,,,312.45500000000004,,,,,,,,,299.33,293.91,279.79,,,310.74,296.9066666666667,282.97666666666663,,281.84000000000003,270.61999999999995,L8
2017-04-04 22:20:20+00:00,,308.38,316.53666666666663,289.79333333333335,275.32,277.68666666666667,307.6033333333333,319.44666666666666,324.6066666666666,324.47333333333336,319.45,307.97,309.66,312.71666666666664,309.3866666666667,303.05,302.75666666666666,303.03333333333336,299.57500000000005,297.905,300.91499999999996,257.7,301.69666666666666,298.6766666666667,274.775,262.45,284.17,,295.27,278.56,283.59,303.51,285.08,289.73,228.09,,,,,,294.34,302.89,304.08,,,302.57666666666665,286.44,272.4366666666666,,281.84000000000003,270.61999999999995,L8
2017-05-06 22:20:07+00:00,,305.605,314.23249999999996,285.375,268.415,271.4325,300.5525,317.0125,322.195,320.88750000000005,319.45,306.71000000000004,303.8825,302.84749999999997,302.2025,302.00250000000005,298.97249999999997,300.86,297.51,297.3333333333333,297.56,256.32,296.5175,296.2925,265.62333333333333,259.91499999999996,282.22,,295.27,278.56,283.59,303.51,285.08,285.40999999999997,238.42000000000002,240.25,286.87,249.99,,,291.515,286.885,287.855,217.94,219.8,302.57666666666665,286.44,263.905,231.27,268.1166666666667,270.61999999999995,L8
2017-08-03 22:14:35+00:00,,305.605,312.18,281.6166666666666,258.205,261.35249999999996,290.29999999999995,310.0375,316.2725,317.7633333333334,302.94666666666666,303.05,291.40500000000003,287.04499999999996,290.3425,298.10249999999996,293.1725,298.5,292.9066666666667,290.90999999999997,291.20000000000005,257.62333333333333,290.1125,294.2166666666667,250.63,258.4833333333333,279.7266666666667,198.06,288.29999999999995,269.195,283.59,303.51,285.08,285.40999999999997,236.20666666666668,232.07999999999998,286.87,244.93500000000003,217.77,287.05,291.515,286.885,280.57,216.82,217.91500000000002,300.46500000000003,273.72,255.19999999999996,232.85500000000002,256.62333333333333,254.71999999999997,L8
2017-09-27 22:21:00+00:00,,315.21666666666664,313.05,283.6666666666667,258.5675,263.4975,290.7175,310.1075,315.785,317.7033333333333,303.13,303.7033333333333,291.85,286.9025,280.78,293.71666666666664,288.58666666666664,294.7266666666667,292.9066666666667,290.90999999999997,291.20000000000005,257.62333333333333,283.33,288.21000000000004,250.63,258.4833333333333,279.7266666666667,198.06,288.29999999999995,269.195,283.59,287.6,285.08,285.40999999999997,236.20666666666668,232.07999999999998,286.87,244.93500000000003,217.77,287.05,291.515,286.885,280.57,216.82,217.91500000000002,301.425,273.2766666666667,254.45,250.24666666666667,243.48,236.91,L8
2017-10-29 22:21:05+00:00,,316.71999999999997,317.59999999999997,290.27333333333337,267.25750000000005,272.665,298.4975,316.11,320.79,324.90333333333336,310.0466666666667,315.1133333333333,299.0450000000001,292.53499999999997,289.15666666666664,300.4633333333333,292.07,298.59,298.10333333333335,296.19,299.28,274.2266666666667,290.27000000000004,295.73,259.6066666666666,266.2866666666667,284.0833333333333,253.05,306.71500000000003,259.83,317.28,317.2,318.74,296.635,262.03666666666663,262.8,303.57,244.93500000000003,217.77,287.05,288.69,294.91499999999996,288.0566666666667,256.0466666666667,254.33333333333334,308.69,281.8433333333333,261.10749999999996,258.42,255.74333333333334,253.15499999999997,L8
2018-01-01 22:20:56+00:00,,318.71999999999997,322.3066666666667,297.22333333333336,275.805,282.7425,307.8075,321.12,325.5725,334.1166666666666,315.59000000000003,321.42333333333335,308.01000000000005,305.34499999999997,302.25,304.6566666666667,298.48999999999995,302.6066666666667,303.33666666666664,310.18,308.985,292.3433333333333,299.85999999999996,302.32,273.51,276.5133333333333,290.54,272.3966666666667,315.32666666666665,259.83,317.28,317.2,318.74,312.59000000000003,281.2966666666666,290.74333333333334,320.27,239.88,217.77,287.05,,318.95,296.27,275.1,291.24333333333334,307.66,285.365,272.05249999999995,271.7225,263.28000000000003,253.15499999999997,L8
2018-02-11 22:14:50+00:00,,318.86749999999995,321.77500000000003,297.94,287.045,295.635,319.3775,330.4,332.47,334.84499999999997,329.27,322.4,321.9875,322.46999999999997,319.34666666666664,312.78,307.28999999999996,308.7966666666667,310.11999999999995,312.51,310.47666666666663,308.9433333333333,310.34666666666664,305.06,288.94666666666666,287.82,299.8833333333334,311.55333333333334,332.2266666666667,,317.28,317.2,318.74,313.6166666666667,307.5733333333333,323.2133333333333,321.355,,,316.61,,318.95,328.26,336.125,330.1933333333333,307.9675,296.03,281.49749999999995,284.8975,281.71,271.005,L8
2018-02-27 22:14:19+00:00,,321.784,321.68,298.408,286.64,295.36199999999997,319.238,330.642,332.52799999999996,334.67199999999997,329.096,322.416,322.01200000000006,322.262,319.1125,312.78,307.28999999999996,308.6975,310.22249999999997,312.32,310.5075,308.615,310.5175,305.31,288.9275,287.7,299.92,311.09000000000003,331.52250000000004,,317.28,317.2,319.85,313.6725,307.6725,321.83,321.355,,,316.33000000000004,,319.90999999999997,328.53000000000003,336.0,329.98249999999996,307.81399999999996,296.082,281.46,284.904,281.56333333333333,270.50333333333333,L8
