dates,nzd0279-0000,nzd0279-0001,nzd0279-0002,nzd0279-0003,nzd0279-0004,nzd0279-0005,nzd0279-0006,nzd0279-0007,nzd0279-0008,nzd0279-0009,nzd0279-0010,nzd0279-0011,nzd0279-0012,nzd0279-0013,nzd0279-0014,nzd0279-0015,nzd0279-0016,nzd0279-0017,nzd0279-0018,nzd0279-0019,nzd0279-0020,nzd0279-0021,nzd0279-0022,nzd0279-0023,nzd0279-0024,nzd0279-0025,nzd0279-0026,nzd0279-0027,nzd0279-0028,nzd0279-0029,nzd0279-0030,nzd0279-0031,nzd0279-0032,nzd0279-0033,nzd0279-0034,nzd0279-0035,nzd0279-0036,nzd0279-0039,nzd0279-0040,nzd0279-0041,nzd0279-0042,nzd0279-0043,nzd0279-0044,nzd0279-0045,nzd0279-0046,nzd0279-0047,nzd0279-0048,nzd0279-0049,nzd0279-0056,nzd0279-0057,nzd0279-0058,nzd0279-0059,nzd0279-0060,nzd0279-0062,nzd0279-0063,nzd0279-0064,nzd0279-0065,nzd0279-0066,nzd0279-0067,nzd0279-0068,nzd0279-0069,nzd0279-0070,nzd0279-0071,nzd0279-0072,nzd0279-0073,nzd0279-0074,nzd0279-0075,nzd0279-0076,nzd0279-0077,nzd0279-0078,nzd0279-0079,nzd0279-0037,nzd0279-0038,nzd0279-0050,nzd0279-0051,nzd0279-0052,nzd0279-0053,nzd0279-0054,nzd0279-0055,nzd0279-0061,nzd0279-0080,satname
2001-07-25 21:43:18+00:00,222.29,257.02,351.79,,,296.36,319.17,294.28,,280.54,,,261.51,,,237.86,,,240.88,,,,,,,,,,,,309.56,289.6,252.13,326.03,295.29,,,348.2366666666667,203.455,352.9050000000001,361.83,355.105,352.6033333333333,327.025,340.46500000000003,329.255,319.885,327.68,330.46000000000004,328.345,296.31500000000005,,277.77,,343.25,318.52,336.03499999999997,335.34666666666664,335.6066666666667,340.58,344.20500000000004,351.115,215.16999999999996,282.7066666666667,362.4549999999999,373.3866666666666,383.58,378.65333333333336,373.50666666666666,374.82666666666665,367.43,284.375,342.99,,314.54499999999996,320.475,329.255,323.15000000000003,324.82,,363.51,L7
2001-09-11 21:42:38+00:00,222.29,257.02,351.79,,,296.36,319.17,294.28,,280.54,,,261.51,,,237.86,,,240.88,,,335.15,325.7,326.33,333.36,334.0,309.23,316.18,284.88,309.7,307.41999999999996,303.045,250.98000000000002,326.03,287.425,,,346.36,215.95000000000002,352.9050000000001,360.29999999999995,354.14000000000004,351.0675,321.3633333333333,328.24666666666667,325.79333333333335,318.98333333333335,313.545,326.79333333333335,325.0133333333333,296.07,321.23,297.26,327.56,334.9,321.2733333333333,325.28,333.735,335.33,341.83666666666664,343.00333333333333,351.6966666666667,214.93999999999997,288.86,362.4549999999999,373.3866666666666,382.07,378.36,373.235,373.8425,371.225,284.375,342.99,,314.54499999999996,320.06,326.9433333333333,323.5466666666667,319.63666666666666,324.29,362.6666666666667,L7
2001-09-27 21:42:29+00:00,222.29,257.02,351.79,,,296.36,319.17,294.28,,280.54,,,261.51,,,237.86,,,240.88,,,330.565,324.03,329.775,335.70000000000005,334.77,312.36,312.16499999999996,307.105,316.6,315.71,311.03333333333336,268.2866666666667,329.655,287.425,286.6,300.69,346.586,224.4575,352.9050000000001,360.29999999999995,354.14000000000004,351.0675,321.3633333333333,328.24666666666667,325.79333333333335,318.98333333333335,313.545,326.79333333333335,325.0133333333333,296.07,321.23,297.26,327.56,334.9,321.2733333333333,325.28,333.735,335.264,342.26,344.695,351.98,217.02749999999997,288.836,364.9433333333333,374.47749999999996,382.938,378.36,374.122,373.8425,373.76,289.7133333333333,342.99,,314.54499999999996,320.06,326.9433333333333,323.5466666666667,319.63666666666666,324.29,363.0025,L7
2001-10-13 21:42:15+00:00,222.29,257.02,351.79,,,296.36,319.17,294.28,,280.54,,,261.51,,,237.86,,,240.88,,,330.565,324.03,329.775,335.70000000000005,334.77,312.36,312.16499999999996,307.105,316.6,321.5,321.75,276.365,329.655,287.425,286.6,300.69,347.53200000000004,234.48499999999999,353.305,361.22,357.0933333333333,354.46000000000004,322.66,330.27666666666664,331.6766666666667,323.94666666666666,316.245,327.68333333333334,327.8333333333333,297.47333333333336,320.78499999999997,306.4166666666667,327.56,334.9,324.18,328.03000000000003,334.95,336.786,342.015,346.58000000000004,352.54749999999996,220.4525,291.748,367.19666666666666,376.8975,383.11400000000003,380.505,376.044,375.55499999999995,376.92333333333335,293.91333333333336,,168.96,318.36,321.36,324.28333333333336,323.83,319.28000000000003,323.40999999999997,362.40250000000003,L7
2001-10-29 21:42:21+00:00,222.29,257.02,351.79,,,296.36,319.17,294.28,,280.54,,,261.51,,,237.86,,,240.88,,,330.565,324.03,329.775,335.70000000000005,334.77,312.36,312.16499999999996,307.105,316.6,321.5,321.75,276.365,333.28,279.56,286.6,300.69,349.6375,245.03666666666663,352.67,361.22,360.82,356.84666666666664,322.09000000000003,324.645,329.455,327.29,316.245,327.68333333333334,327.8333333333333,308.875,320.78499999999997,320.74,327.56,334.9,334.5133333333333,328.03000000000003,336.1433333333333,339.2525,342.2033333333334,345.74,352.8633333333333,221.19666666666663,290.6175,370.47,378.9025,385.15500000000003,382.00333333333333,377.9325,376.8666666666666,376.92333333333335,296.46000000000004,,168.96,317.49,322.44500000000005,321.995,328.56499999999994,314.45,323.40999999999997,361.81333333333333,L7
2002-02-18 21:42:54+00:00,,,,,,,,,,,,,,,,,,,,,,330.565,324.82,329.775,335.70000000000005,334.77,312.36,312.16499999999996,307.105,316.6,321.5,321.75,276.365,333.28,279.56,286.6,300.69,342.0075,245.03666666666663,345.94,360.99,350.56,351.44,322.09000000000003,332.16333333333336,331.2033333333333,327.65250000000003,321.7866666666667,324.105,322.58000000000004,308.875,320.78499999999997,320.74,327.56,326.55,329.84000000000003,317.955,330.76,333.48333333333335,341.6025,346.91499999999996,353.0675,220.71499999999997,292.975,370.595,376.715,381.90500000000003,377.35999999999996,375.275,372.3833333333334,377.1475,295.23,342.93,168.96,317.49,322.44500000000005,321.995,328.56499999999994,314.45,323.40999999999997,361.2025,L7
2002-09-14 21:41:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.62,,,,354.18,357.31,358.9,350.83,332.75,339.87,328.25,325.81,323.52,325.77,325.42,320.37,318.47,318.2,330.45,320.42,326.65,332.47,330.52,330.33,338.18,340.99,349.37,211.92,307.98,353.88,366.71,375.49,373.23,367.43,367.16,373.25,312.2,,,311.53,320.64,307.93,309.67,326.73,312.27,378.86,L7
2002-09-30 21:41:47+00:00,,,,,,,,,,,,,,,,,,,,,,,322.05,,,,,,,,,,,,,248.62,,,,354.18,357.31,358.9,350.83,332.75,339.87,328.25,325.81,323.52,330.34000000000003,329.23,326.71500000000003,323.97,318.2,329.735,328.72,330.905,332.47,337.775,335.53,343.62,340.99,355.87,211.92,295.5,353.88,373.435,375.49,373.23,367.43,367.16,373.25,312.2,,199.97,317.615,326.185,323.765,325.57000000000005,331.665,312.27,378.86,L7
2002-11-01 21:41:54+00:00,240.78,227.82,,325.19,323.46,312.1,301.69,267.45,,,,,228.52,224.95,211.18,202.76,201.64,,,,,,322.05,,,,,,,,,,,,,248.62,,,,354.18,357.31,358.9,350.83,332.75,339.87,328.25,325.81,323.52,330.34000000000003,329.23,326.71500000000003,323.97,318.2,329.735,328.72,330.905,332.47,337.775,335.53,343.62,340.99,355.87,211.92,295.5,353.88,373.435,375.49,373.23,367.43,367.16,373.25,312.2,,199.97,317.615,326.185,323.765,325.57000000000005,331.665,312.27,378.86,L7
2003-01-20 21:42:33+00:00,240.78,227.82,366.66,333.525,327.835,308.21000000000004,301.69,286.475,,251.63,,244.05,232.55,207.805,217.465,213.76999999999998,210.925,243.83,235.03,194.31,169.65,,322.05,,,,,,,,,,,,,248.62,,,,354.18,357.31,358.9,350.83,332.75,339.87,328.25,325.81,323.52,330.34000000000003,329.23,326.71500000000003,323.97,318.2,329.735,328.72,330.905,332.47,337.775,335.53,343.62,340.99,355.87,211.92,295.5,353.88,373.435,375.49,373.23,367.43,367.16,373.25,312.2,,199.97,317.615,326.185,323.765,325.57000000000005,331.665,312.27,378.86,L7
2003-02-05 21:42:41+00:00,240.78,227.82,366.66,333.525,327.835,308.21000000000004,301.69,284.3066666666667,,251.63,,241.44,236.32333333333335,207.805,221.33666666666667,215.9333333333333,210.92999999999998,225.52,220.685,188.195,166.815,,322.05,,,,,,,,,,,,,248.62,,,,354.18,357.31,358.9,350.83,332.75,339.87,328.25,325.81,323.52,330.34000000000003,329.23,326.71500000000003,323.97,318.2,329.735,328.72,330.905,332.47,337.775,335.53,343.62,340.99,355.87,211.92,295.5,353.88,373.435,375.49,373.23,367.43,367.16,373.25,312.2,,199.97,317.615,326.185,323.765,325.57000000000005,331.665,312.27,378.86,L7
2003-02-21 21:42:44+00:00,240.78,227.82,366.66,333.525,327.835,308.9866666666667,301.69,284.3066666666667,,251.63,,244.84,240.715,207.805,225.6825,216.8675,213.1825,219.96,213.28333333333333,190.3166666666667,165.25666666666666,,322.05,,,,,,,,,,,,,248.62,,,,354.18,357.31,358.9,350.83,332.75,339.87,328.25,325.81,323.52,330.34000000000003,329.23,326.71500000000003,323.97,318.2,329.735,328.72,330.905,332.47,337.775,335.53,343.62,340.99,355.87,211.92,295.5,353.88,373.435,375.49,373.23,367.43,367.16,373.25,312.2,,199.97,317.615,326.185,323.765,325.57000000000005,331.665,312.27,378.86,L7
2003-05-12 21:42:48+00:00,,,366.66,341.86,332.21,307.43,,292.735,,251.63,,244.84,244.78,190.66,230.51666666666665,221.57000000000002,217.03,219.96,213.28333333333333,190.3166666666667,165.25666666666666,,,,,,,,,,,,,,,,,,256.53,376.42,376.21,372.88,,346.02,,,,,,,,,,,,336.44,345.0,,,,,,,,,,,,,,,342.24,345.45,,348.66,342.19,,,,,,L7
2003-09-25 21:31:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.445,376.42,376.21,373.425,374.02,340.525,,345.93,346.49,348.51,,,,,,,,336.44,345.0,,,,,,242.96,275.62,,,,,,,,342.24,345.45,188.04,327.46500000000003,331.72,,,325.95,,,L5
2003-11-28 21:32:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.98,304.51,231.10000000000002,,,373.97,374.02,348.265,363.29,353.28999999999996,345.775,351.14,,,,,285.67,,,,,,,,,,242.96,290.445,,,,,,,,,,189.755,317.45,321.25,,,325.95,,364.12,L5
2003-12-14 21:32:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,318.27,317.42,,,,,,,193.42,,,331.98,304.51,230.22333333333336,,,381.52,378.84000000000003,346.22333333333336,328.555,328.66333333333336,339.53000000000003,348.57666666666665,347.56,,,,285.67,294.44,,,,339.55,349.65,,,,246.57,288.25333333333333,223.27,,,,,,,303.98,359.97,182.39333333333332,314.68333333333334,324.21000000000004,,,329.19,336.03,364.12,L5
2003-12-30 21:32:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,326.27,322.975,301.885,323.65,314.0,309.89,299.06,294.97,282.39,208.77499999999998,,,331.98,248.99,226.3375,357.71,379.18,376.6366666666667,374.5933333333333,344.815,309.7633333333333,323.1075,343.14750000000004,349.6275,337.46500000000003,337.08,339.06,351.25,285.67,294.44,310.42,,,341.82500000000005,349.64,345.18,348.46,357.99,243.86666666666667,287.7175,227.63,,,,,,,303.98,256.84000000000003,179.2475,314.68333333333334,326.75333333333333,,,327.73333333333335,321.22,364.12,L5
2004-03-19 21:33:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,326.27,324.88,304.7766666666667,322.35,322.98,319.885,318.16499999999996,294.97,282.765,213.04666666666665,,232.7,331.98,232.6933333333333,225.692,357.71,385.6,377.0375,367.02750000000003,344.815,298.95,320.238,343.846,350.566,337.46500000000003,303.315,303.925,351.25,303.69,288.935,300.03,,,341.82500000000005,349.93,349.74,352.23,357.99,243.57,284.726,232.27,375.14,,383.65,,,382.57,303.98,225.38333333333335,179.53199999999998,314.68333333333334,326.76,,,329.935,307.9166666666667,364.12,L5
2004-05-06 21:34:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,326.27,324.88,306.3225,322.35,322.98,319.885,318.16499999999996,294.96000000000004,293.14,211.68,274.22,232.7,331.98,224.14499999999998,227.1,342.605,383.3566666666666,375.3875,364.6966666666667,344.6675,298.95,307.842,340.932,351.08,337.46500000000003,300.65000000000003,299.56,351.25,303.69,288.935,300.03,,,341.82500000000005,349.93,349.74,352.23,357.99,243.7733333333333,284.92400000000004,232.27,375.14,,383.65,,,382.57,303.98,208.59,177.428,311.6033333333333,328.59666666666664,,307.36,331.2633333333333,307.9166666666667,364.12,L5
2004-06-23 21:35:46+00:00,,,,,,,,,,,,,401.12,,,,,,,,,335.91,329.25,,333.37,330.60999999999996,301.3975,323.76,312.25333333333333,319.885,318.16499999999996,294.12666666666667,290.575,206.235,274.22,232.7,,197.51749999999998,222.52,342.605,376.9875,373.94,355.21500000000003,337.51500000000004,269.34499999999997,296.78,339.0575,339.69,327.37,300.65000000000003,299.56,351.25,321.71,283.43,300.03,,,341.43,343.74333333333334,349.74,352.23,357.99,240.57,278.49333333333334,236.77000000000004,375.14,,383.65,,,382.57,,158.745,176.0,297.03,324.9433333333333,307.12,307.36,312.06666666666666,293.86,,L5
2004-08-10 21:36:56+00:00,,,,,,,,,,,,,401.12,,,,,,,,,335.91,329.25,,340.47,332.07499999999993,308.9775,323.815,306.0133333333333,329.875,335.80499999999995,291.50333333333333,288.9175,196.1325,274.22,232.7,,198.86666666666665,225.13333333333333,330.095,378.765,373.445,345.9,329.33000000000004,270.19,284.7075,334.0766666666667,334.2933333333333,320.0,286.6133333333334,294.73333333333335,,321.71,283.43,289.64,,,333.655,342.72333333333336,355.545,352.31,351.33,237.825,271.59,234.28500000000003,375.14,,374.32,364.03,384.49,382.57,,160.42333333333332,181.77666666666664,297.03,316.59999999999997,307.12,311.42,293.46333333333337,281.31,337.97,L5
2004-09-11 21:37:49+00:00,,,,,,,,,,,,,401.12,,,,,,,,,335.91,329.25,,340.47,329.5,307.1,324.84,312.28999999999996,331.7033333333333,327.36999999999995,290.295,286.532,196.13000000000002,274.22,232.7,,198.86666666666665,225.13333333333333,322.8966666666667,375.696,369.61199999999997,347.25333333333333,329.33000000000004,265.5733333333333,282.954,328.0925,331.7925,325.015,297.89000000000004,294.73333333333335,,321.71,283.43,289.64,,,334.06333333333333,340.7,355.545,346.5133333333333,351.33,237.39666666666668,269.33,230.5566666666667,345.755,388.99,374.32,368.46,383.95000000000005,380.595,,160.42333333333332,181.77666666666664,297.03,314.565,309.495,311.42,281.985,281.31,337.97,L5
2005-02-18 21:40:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,321.67,296.90999999999997,317.31,325.71500000000003,322.45000000000005,321.345,289.485,287.815,201.055,,,,192.3,214.73,308.5,373.89,364.205,349.96,,256.34,280.28,297.15,331.88,330.03,331.72,,,,,,334.73,309.25,336.505,340.86,337.56,320.8,,241.01,269.365,233.69,321.195,388.99,384.37,380.905,380.36,378.62,,159.65,158.72,,322.64,328.005,331.53,254.995,,,L5
2005-05-09 21:41:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,318.99,294.23,307.73,320.31,309.54,332.19,292.3,298.64,205.99,,345.19,338.52,200.63,223.73,,384.36,380.84000000000003,379.83,356.2,,284.62,284.16,345.43,,,,,315.46,,,334.73,309.25,338.13,347.075,337.56,306.68,,244.255,276.735,244.28,326.02,,384.37,388.92,377.31,,349.41,162.76999999999998,163.56,335.03,342.13,344.14,331.53,262.44,286.82,,L5
2005-05-25 21:41:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,323.09,324.745,289.68,307.73,320.31,309.54,332.19,292.3,298.64,205.99,,339.985,339.27,200.63,222.32333333333335,,384.36,381.76,382.245,356.2,,283.985,294.34000000000003,346.78000000000003,,,,,315.46,,,334.73,327.32,338.13,347.075,345.53499999999997,306.68,,244.88666666666666,274.3,264.18,332.09000000000003,,384.37,384.485,377.18,,346.15,162.76999999999998,170.85333333333332,332.32,344.5533333333333,344.14,331.53,272.45500000000004,286.82,,L5
2005-06-10 21:41:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,323.09,324.745,297.3433333333333,307.73,329.025,309.54,332.19,292.3,298.64,205.99,,339.985,339.27,201.4,220.6375,,384.36,381.76,381.91333333333336,356.2,,286.20666666666665,294.34000000000003,348.315,347.0,,344.98,,315.46,,,334.73,333.8433333333333,343.05,346.55999999999995,348.6033333333333,306.68,,242.965,274.76750000000004,265.41333333333336,347.03000000000003,398.64,384.37,386.91,377.18,391.78,346.15,164.99,172.98250000000002,333.5333333333333,346.025,344.14,331.53,294.92,286.82,,L5
2005-07-12 21:41:47+00:00,,,,,,301.13,275.94,248.76,,298.13,370.59,,,,,,,,,,,,325.25,338.38,326.68499999999995,324.14000000000004,300.0575,307.73,329.025,309.54,332.19,292.3,292.695,205.99,,337.9433333333333,333.4433333333333,200.8425,218.91799999999998,,384.36,381.76,377.7325,356.2,254.27,284.31,294.34000000000003,349.33000000000004,347.0,,344.98,,315.46,,,334.73,336.14,343.05,346.55999999999995,348.6033333333333,306.68,347.29,242.63400000000001,273.694,265.9,342.05,397.52,382.635,387.29,377.18,391.78,347.9866666666667,164.99,175.484,329.4525,346.025,344.14,331.53,298.9575,286.82,,L5
2005-08-29 21:42:10+00:00,,,,,,301.13,275.94,311.45,,289.26,357.995,,,,,,,,,,,,325.25,338.38,326.68499999999995,326.71500000000003,302.0,,337.74,,,,286.75,,,338.2575,331.6825,207.51999999999998,225.196,,,389.72333333333336,379.576,356.38,254.27,284.20666666666665,304.52,351.546,348.15999999999997,,344.98,,315.46,,,,345.1033333333333,347.97,346.29499999999996,354.125,,347.29,242.958,273.358,276.25,350.89750000000004,397.52,380.9,386.74666666666667,377.05,391.78,348.8025,174.5,180.958,330.288,346.74,,,318.4375,286.82,356.59,L5
2006-01-20 21:44:01+00:00,,,,,,,,375.79499999999996,,280.39,362.91999999999996,391.36,398.55,,,,,,,359.74,,323.52,329.0,332.56,329.16,319.66,301.95,306.34,332.98,313.47,303.1,295.47,292.88,200.34,,339.2,326.4,204.475,234.66,,,398.02,386.95,356.56,,246.7,,336.33000000000004,347.79499999999996,,340.09,342.44,330.52,,,331.01,,326.89,298.54,236.64,248.77,358.33,247.10500000000002,276.62,268.73499999999996,361.41,,299.42,377.57,376.58,374.61,351.25,188.18,186.09,333.63,326.8,305.49,344.01,340.36,,356.59,L5
2006-02-21 21:44:44+00:00,,,,,,,,375.79499999999996,,280.39,362.91999999999996,391.36,398.55,,,,,,,359.74,,324.31,328.775,332.56,328.435,320.095,298.97,304.225,324.95000000000005,321.55,306.505,295.355,289.395,208.815,,339.2,326.4,200.67666666666665,228.5533333333333,320.98,,384.835,386.95,356.56,289.09,254.34,,330.81333333333333,320.7833333333333,,340.09,342.44,330.52,,,331.01,,326.89,298.54,238.555,257.365,358.33,244.24666666666667,275.1766666666667,260.5433333333333,361.41,,290.14,377.57,376.58,374.61,351.25,170.815,177.345,333.63,324.86333333333334,305.49,344.01,340.36,,356.59,L5
2006-03-09 21:45:04+00:00,,,,,,,,377.45,,,380.44,391.36,398.55,,,,,,,359.74,,327.97,328.775,332.56,328.435,320.48333333333335,303.42,310.69,328.3933333333334,321.55,306.505,295.355,290.78000000000003,212.41333333333333,,,,192.45000000000002,218.84333333333333,341.775,,380.49,,321.93,289.09,267.53333333333336,339.9,327.11,306.515,,340.09,342.44,330.52,,,331.01,,326.89,298.54,239.62,257.365,358.33,244.01666666666665,279.7033333333333,250.18999999999997,,,287.3966666666667,377.57,376.58,374.61,,154.535,172.97,,317.45500000000004,305.49,344.01,336.72,,,L5
2006-04-10 21:45:40+00:00,,,,,,,,377.45,,,380.44,391.36,398.55,,,,,,,359.74,,327.97,328.775,332.56,328.72333333333336,320.48333333333335,305.875,310.69,328.3933333333334,323.75333333333333,315.74,295.355,300.5925,213.4725,,,,193.79500000000002,219.6275,349.41,,383.05,,291.22,289.09,272.5325,350.78999999999996,334.7025,306.515,,340.09,342.44,330.52,304.61,,331.01,,326.89,298.54,239.62,257.365,358.33,243.62,280.53,254.47249999999997,380.2,389.76,287.3966666666667,377.57,376.58,374.61,,156.35666666666665,171.70666666666668,,317.45500000000004,305.49,344.01,332.145,292.29,,L5
