dates,nzd0281-0000,nzd0281-0001,nzd0281-0002,nzd0281-0003,nzd0281-0004,nzd0281-0005,nzd0281-0006,nzd0281-0007,nzd0281-0008,nzd0281-0009,nzd0281-0010,nzd0281-0011,nzd0281-0012,nzd0281-0013,nzd0281-0014,nzd0281-0015,nzd0281-0016,nzd0281-0017,nzd0281-0018,nzd0281-0019,nzd0281-0020,nzd0281-0021,nzd0281-0022,nzd0281-0023,nzd0281-0024,nzd0281-0025,nzd0281-0026,nzd0281-0027,nzd0281-0028,nzd0281-0029,nzd0281-0030,nzd0281-0031,nzd0281-0032,nzd0281-0033,nzd0281-0034,nzd0281-0035,nzd0281-0036,nzd0281-0037,nzd0281-0038,nzd0281-0039,nzd0281-0040,nzd0281-0041,nzd0281-0042,nzd0281-0043,nzd0281-0044,nzd0281-0045,nzd0281-0046,nzd0281-0047,nzd0281-0049,nzd0281-0050,nzd0281-0051,nzd0281-0052,nzd0281-0053,nzd0281-0054,nzd0281-0055,nzd0281-0056,nzd0281-0057,nzd0281-0058,nzd0281-0059,nzd0281-0060,nzd0281-0061,nzd0281-0062,nzd0281-0063,nzd0281-0064,nzd0281-0065,nzd0281-0066,nzd0281-0067,nzd0281-0068,nzd0281-0069,nzd0281-0070,nzd0281-0071,nzd0281-0072,nzd0281-0073,nzd0281-0074,nzd0281-0075,nzd0281-0076,nzd0281-0077,nzd0281-0078,nzd0281-0079,nzd0281-0080,nzd0281-0081,nzd0281-0082,nzd0281-0083,nzd0281-0084,nzd0281-0085,nzd0281-0086,nzd0281-0087,nzd0281-0088,nzd0281-0089,nzd0281-0090,nzd0281-0091,nzd0281-0092,nzd0281-0093,nzd0281-0094,nzd0281-0095,nzd0281-0096,nzd0281-0097,nzd0281-0098,nzd0281-0099,nzd0281-0100,nzd0281-0101,nzd0281-0102,nzd0281-0103,nzd0281-0104,nzd0281-0105,nzd0281-0106,nzd0281-0107,nzd0281-0108,nzd0281-0109,nzd0281-0110,nzd0281-0111,nzd0281-0112,nzd0281-0113,nzd0281-0114,nzd0281-0115,nzd0281-0116,nzd0281-0117,nzd0281-0118,nzd0281-0119,nzd0281-0120,nzd0281-0121,nzd0281-0122,nzd0281-0123,nzd0281-0124,nzd0281-0125,nzd0281-0126,nzd0281-0127,nzd0281-0128,nzd0281-0129,nzd0281-0130,nzd0281-0131,nzd0281-0132,nzd0281-0133,nzd0281-0134,nzd0281-0135,nzd0281-0136,nzd0281-0137,nzd0281-0138,nzd0281-0139,nzd0281-0140,nzd0281-0141,nzd0281-0142,nzd0281-0143,nzd0281-0144,nzd0281-0145,nzd0281-0146,nzd0281-0147,nzd0281-0148,nzd0281-0149,nzd0281-0150,nzd0281-0151,nzd0281-0152,nzd0281-0153,nzd0281-0154,nzd0281-0155,nzd0281-0156,nzd0281-0157,nzd0281-0158,nzd0281-0159,nzd0281-0160,nzd0281-0161,nzd0281-0162,nzd0281-0163,nzd0281-0164,nzd0281-0165,nzd0281-0166,nzd0281-0167,nzd0281-0168,nzd0281-0048,satname
2004-08-10 21:36:56.635,323.33,322.83,275.37,255.48499999999999,291.0375,294.4125,295.895,307.95,319.37399999999997,307.37199999999996,306.26599999999996,315.68999999999994,319.536,327.428,325.974,323.054,323.006,336.554,328.764,326.102,337.142,338.252,349.928,348.21,345.142,345.918,342.362,330.192,320.7025,314.975,262.086,235.06199999999998,296.445,296.185,302.05499999999995,297.54499999999996,298.00500000000005,297.1525,285.3566666666666,260.92333333333335,261.81,257.83,242.04,178.92,201.74333333333334,194.13666666666668,190.84666666666666,168.01,,,164.63,190.886,189.644,177.96999999999997,171.584,175.53199999999998,187.38400000000001,190.642,194.096,194.582,198.994,195.422,214.542,226.15,243.03000000000003,250.35399999999998,247.808,250.848,276.12399999999997,282.804,275.764,279.716,290.852,291.918,299.48400000000004,300.836,303.26599999999996,310.548,309.746,307.678,309.11,311.28599999999994,310.476,309.11199999999997,307.72200000000004,308.576,306.254,305.216,303.36800000000005,302.66999999999996,296.336,258.25,252.26999999999998,271.15999999999997,246.52800000000002,243.334,228.74200000000002,300.904,304.76599999999996,321.782,306.83799999999997,320.75200000000007,316.866,309.942,319.63,278.98400000000004,297.352,314.65999999999997,319.13,318.27200000000005,314.764,314.91999999999996,314.146,314.012,305.238,326.108,325.36400000000003,324.732,290.38,285.084,261.56,262.416,262.706,255.89999999999995,251.186,243.402,259.782,230.416,223.97600000000003,233.368,235.936,235.77000000000004,243.68,238.13600000000002,254.202,184.6875,256.08000000000004,259.544,254.334,257.822,253.054,232.656,254.504,255.31,259.274,269.84,276.752,269.238,266.758,288.54,295.104,311.556,305.51599999999996,301.93,296.2,296.08599999999996,296.216,301.87399999999997,292.132,303.962,307.058,312.758,330.548,327.07,336.89,342.13800000000003,339.51,346.052,,L5
2004-09-11 21:37:49.351,324.41999999999996,319.655,282.242,265.246,295.99,299.332,300.202,308.175,318.75333333333333,307.3983333333333,305.63,314.0,319.24666666666667,325.935,326.02500000000003,322.57,322.91333333333336,334.4683333333333,325.58666666666664,324.84499999999997,335.34833333333336,335.72499999999997,346.82500000000005,345.8283333333333,343.8383333333333,345.59833333333336,340.6383333333334,329.47666666666663,320.842,316.80333333333334,266.52833333333336,243.29666666666665,295.08,295.09666666666664,300.3133333333333,295.4833333333333,297.44,297.1525,285.3566666666666,260.92333333333335,258.7425,254.708,242.04,175.615,203.05,195.5525,191.2825,168.01,,,164.63,191.74,189.29166666666666,177.0,170.58666666666667,175.165,185.63,189.90666666666667,192.69000000000003,193.18166666666664,196.48666666666668,194.06833333333336,213.20333333333335,225.08166666666668,242.03833333333333,248.75833333333333,247.09833333333336,248.20333333333335,274.51,282.72499999999997,274.15833333333336,278.205,289.3666666666667,291.29833333333335,297.965,299.7916666666667,301.355,309.80833333333334,309.045,307.38166666666666,308.385,310.8883333333333,308.77,309.65,305.2966666666667,307.08166666666665,304.8016666666667,304.48833333333334,302.1016666666667,301.16499999999996,296.336,256.31666666666666,250.56833333333336,269.92333333333335,245.59666666666666,238.22,226.10666666666668,294.705,300.005,321.88166666666666,306.83799999999997,320.75200000000007,314.8566666666667,309.48833333333334,318.8666666666666,274.34,296.84,314.5316666666667,318.685,318.4016666666667,313.56,314.3566666666666,312.16,310.1983333333333,300.33166666666665,321.6266666666667,316.97499999999997,322.75666666666666,285.29833333333335,281.875,258.44,260.2266666666667,260.6033333333333,255.88166666666663,250.87833333333333,242.32833333333335,252.11333333333332,224.20333333333335,220.77166666666668,230.66333333333333,235.04166666666666,236.0616666666667,241.88833333333335,235.24666666666667,251.36833333333334,183.174,254.92500000000004,260.0133333333333,253.69500000000002,257.31333333333333,251.30666666666664,231.67166666666665,251.90666666666667,253.9333333333333,258.36833333333334,268.7883333333333,274.325,268.66,265.46166666666664,286.985,294.1066666666667,309.5133333333333,305.51599999999996,294.59499999999997,289.72499999999997,296.08599999999996,296.216,298.7133333333333,290.2083333333333,302.4683333333333,305.12333333333333,310.7366666666667,329.5916666666667,326.67,336.515,342.0116666666667,337.935,345.81166666666667,,L5
2004-10-13 21:38:32.826,329.155,318.85,285.024,268.816,297.552,301.11400000000003,299.802,310.81333333333333,320.49333333333334,307.88,307.40500000000003,314.14666666666665,319.5216666666667,327.3183333333333,326.31166666666667,323.8066666666667,322.57166666666666,333.4816666666666,326.27,323.98,334.34,334.2416666666667,345.21000000000004,343.90166666666664,342.22166666666664,343.6066666666666,341.67333333333335,328.995,320.524,316.60333333333335,267.3233333333333,244.20833333333334,293.96333333333337,295.03000000000003,299.0233333333333,294.5366666666667,292.99333333333334,295.47,283.56,260.92333333333335,258.7425,254.17333333333332,240.3675,173.828,202.57,193.586,190.43599999999998,168.01,,,164.63,191.235,187.70833333333334,176.13833333333332,170.94999999999996,174.66,184.995,189.19999999999996,193.08,192.33,196.545,194.20333333333335,213.87166666666667,224.64166666666665,242.89333333333332,248.88666666666668,249.1816666666667,249.6916666666667,275.6983333333333,282.18833333333333,274.2316666666667,277.915,289.7,291.0833333333333,298.21999999999997,298.9016666666667,300.405,310.18,308.8966666666667,306.70666666666665,308.0466666666667,310.24666666666667,307.98833333333334,308.385,304.59499999999997,305.84666666666664,303.97,304.1066666666667,300.78833333333336,298.96333333333337,294.22799999999995,255.11833333333334,248.85500000000002,269.11000000000007,244.76333333333332,235.07000000000002,226.93333333333337,292.415,297.2416666666667,320.16333333333336,305.764,313.848,313.604,307.79,318.5933333333333,272.7816666666667,297.11,313.45666666666665,318.02,318.09666666666664,312.8233333333333,313.56,310.5466666666667,308.71833333333336,296.68833333333333,318.0133333333334,314.31166666666667,322.0466666666667,281.20166666666665,279.73833333333334,257.96,259.1066666666666,259.06,255.09666666666666,250.75166666666667,240.95166666666668,245.49333333333334,217.53666666666666,218.68666666666664,228.69166666666663,236.63333333333333,234.595,244.095,233.32500000000002,250.90333333333334,183.388,253.28833333333333,259.58,253.75166666666667,256.52000000000004,251.14000000000001,229.73999999999998,252.365,253.90833333333333,258.2833333333333,269.1583333333333,274.55,269.07166666666666,265.96166666666664,286.97,294.92,309.495,304.66999999999996,293.57666666666665,290.08166666666665,294.804,294.01599999999996,298.13,289.9883333333333,302.6066666666667,304.54333333333335,310.30333333333334,329.635,326.04333333333335,336.14166666666665,341.8883333333333,337.09,345.53833333333336,,L5
2005-02-18 21:40:42.163,329.29333333333335,320.72333333333336,318.97,318.0733333333333,319.74333333333334,321.8933333333334,320.32,317.0,320.5566666666667,315.94,311.36,316.20666666666665,327.56,329.53333333333336,326.8533333333333,319.72666666666663,315.34666666666664,326.68999999999994,317.115,319.83500000000004,326.0566666666667,321.0733333333333,336.3900000000001,333.3433333333333,336.3733333333333,344.2733333333333,340.87999999999994,330.43,324.82,324.3633333333333,309.7266666666667,292.29333333333335,297.08,291.1433333333334,289.01666666666665,290.36333333333334,293.82666666666665,294.53999999999996,285.67,267.84,260.345,250.77666666666664,239.85,174.14666666666668,204.9766666666667,189.61,186.01999999999998,,,,,190.49666666666667,186.54333333333332,172.81333333333336,169.5533333333333,174.88333333333335,183.00333333333333,188.20333333333335,190.62333333333333,192.17,193.84,194.28666666666666,210.63666666666666,224.84,241.79333333333332,246.63333333333333,250.03333333333333,246.41,275.47333333333336,285.36333333333334,277.56,277.1166666666666,290.08,292.04333333333335,298.96666666666664,301.18,299.16333333333336,311.6966666666667,310.16,309.6533333333333,307.96000000000004,310.43666666666667,304.54,309.0566666666667,301.53,305.81666666666666,303.40000000000003,305.79,301.31666666666666,299.1166666666667,302.09000000000003,252.3066666666667,246.9466666666667,271.66333333333336,249.35,225.17999999999998,222.62333333333333,282.85,291.96333333333337,318.93,303.4,307.075,312.16499999999996,309.82000000000005,318.86666666666673,264.3533333333333,295.5833333333333,314.08666666666664,318.7633333333333,322.0466666666667,312.19,315.4266666666667,309.18666666666667,302.3666666666667,292.2133333333333,314.97333333333336,310.2833333333333,327.5833333333333,275.45666666666665,275.98333333333335,253.25,259.45666666666665,262.7766666666667,256.61999999999995,252.26333333333332,246.7166666666666,237.14333333333332,223.1,219.86333333333334,225.59666666666666,237.39666666666668,235.24666666666667,242.26999999999998,238.73000000000002,253.75,198.76,255.55666666666664,264.58,258.95,257.7933333333333,248.54666666666665,230.5566666666667,252.47000000000003,252.51333333333335,258.49,268.3833333333334,267.66333333333336,267.98333333333335,267.99,283.48333333333335,296.6233333333334,306.92,310.715,287.66,286.5133333333333,294.925,294.385,295.1,289.51,301.27000000000004,301.51000000000005,308.06333333333333,328.54,325.56666666666666,336.4533333333333,343.20666666666665,335.65333333333336,347.98,,L5
2005-05-09 21:41:19.893,292.335,324.47,304.03,283.225,302.28,304.775,306.2,313.6,319.98,320.59,320.65999999999997,321.53999999999996,333.405,336.17499999999995,330.96000000000004,320.20500000000004,313.255,340.13,338.22,331.03,332.66499999999996,326.745,354.48,340.68,336.06,348.01,347.245,340.925,339.445,332.815,289.65,263.6,310.675,295.46,272.88,301.405,299.125,300.505,293.49,267.44499999999994,271.15,259.97499999999997,247.005,190.06,207.31,183.31,178.42,,,,,188.10000000000002,182.39,175.12,171.73000000000002,176.805,188.5,194.33499999999998,194.475,198.98,203.645,202.11,213.77499999999998,227.39499999999998,245.08499999999998,247.77,253.175,252.69,279.58000000000004,290.61,287.38,280.65,295.28499999999997,294.78999999999996,302.005,305.345,305.045,316.19,312.305,317.24,311.81,312.165,306.815,307.67,304.30499999999995,308.84000000000003,305.59,306.485,307.115,304.865,304.19,255.55,255.84999999999997,279.635,256.29,241.0,230.515,300.57500000000005,306.915,317.91,306.84000000000003,325.955,320.515,314.01,320.65999999999997,276.08000000000004,296.8,314.85,318.645,320.545,317.1,318.33,317.51,315.435,307.875,329.82,335.695,334.05,306.02,286.995,264.07500000000005,271.33000000000004,273.25,255.745,250.03,256.135,270.1,258.14,232.385,230.64999999999998,241.835,235.765,245.93,249.625,264.35,204.60000000000002,260.99,266.47,266.95500000000004,258.32,250.10000000000002,235.32,261.87,257.55,258.41,270.66999999999996,267.16999999999996,268.72,272.34000000000003,286.39,300.315,310.905,312.79999999999995,308.71000000000004,301.875,297.425,297.53499999999997,301.82000000000005,296.81,304.7,304.72,311.205,328.25,326.09000000000003,334.83500000000004,341.78999999999996,334.33000000000004,348.905,,L5
2005-05-25 21:41:28.038,271.72666666666663,324.47,279.73,264.46999999999997,292.56,297.4266666666667,298.99666666666667,308.94666666666666,318.53666666666663,317.3833333333333,315.76,319.2,330.80333333333334,334.14666666666665,329.67333333333335,323.49333333333334,316.2133333333333,339.5,331.855,329.885,333.80333333333334,331.83666666666664,352.105,342.1666666666667,336.8533333333333,348.1233333333333,344.31,334.67,332.58666666666664,332.815,276.44,251.08666666666667,310.675,295.46,272.88,301.405,300.39000000000004,299.84666666666664,288.73333333333335,265.59,271.15,258.21,240.99666666666667,178.86,203.095,187.46,183.935,,,,,188.09,183.17333333333332,174.04666666666665,169.84,176.07000000000002,186.64,191.72,193.61666666666667,198.43666666666664,202.08333333333334,200.68999999999997,211.42333333333332,225.04,242.62,244.87666666666667,247.0666666666667,245.23333333333335,276.6566666666667,288.1666666666667,283.83,279.34666666666664,294.64000000000004,295.36999999999995,300.4766666666667,303.50333333333333,304.5366666666667,312.16,309.8,314.8733333333333,310.1333333333333,310.5466666666667,306.8566666666666,307.08,303.87999999999994,305.06,302.91,303.65000000000003,305.8866666666667,304.07666666666665,301.01,253.02333333333334,256.0333333333333,274.7633333333333,253.37666666666667,238.88333333333333,228.96666666666667,298.5933333333333,304.40000000000003,317.0,304.6666666666667,325.00333333333333,319.1033333333333,314.15000000000003,318.2033333333333,275.2033333333333,296.28000000000003,314.44666666666666,317.51666666666665,317.43,314.9666666666667,318.45,316.45,311.2033333333333,309.31,328.77,331.50666666666666,335.23,306.02,284.9066666666667,261.34666666666664,269.56666666666666,271.65333333333336,255.07666666666668,248.44333333333336,252.8133333333333,269.81333333333333,249.44000000000003,230.55999999999997,229.5,239.75333333333333,235.85333333333332,243.90666666666667,248.12666666666667,263.25,200.67999999999998,260.38,261.7966666666667,264.51666666666665,258.91,249.00333333333333,234.34333333333333,258.3,253.61,257.78333333333336,267.74333333333334,266.1066666666666,266.98,268.28333333333336,283.75333333333333,297.07,309.8866666666667,310.8933333333333,306.77,300.1433333333334,295.56,300.21999999999997,291.2966666666667,290.29333333333335,302.21,302.3966666666667,308.67333333333335,326.23,324.4633333333333,333.17333333333335,339.66333333333336,333.9166666666667,345.74666666666667,,L5
2005-06-10 21:41:36.102,262.55,324.47,267.3225,254.095,286.11,293.3775,293.65749999999997,308.695,318.8825,317.0275,313.9025,320.755,329.1825,334.57,329.9725,324.74,321.275,339.76666666666665,330.98,332.1133333333333,336.0575,334.6575,350.85666666666674,344.3425,338.98,345.4375,342.5875,333.4775,326.875,332.815,276.44,251.08666666666667,310.675,295.46,272.88,301.405,300.39000000000004,299.84666666666664,290.3225,267.8925,263.535,259.54999999999995,242.0125,178.86,203.095,187.46,183.935,,,,,184.43,181.835,173.68,170.35500000000002,175.3625,187.175,191.715,194.3175,197.0325,201.82750000000001,200.54500000000002,214.4025,225.4475,245.44,245.18,245.785,244.44,278.1225,286.75,281.4925,280.085,293.84000000000003,294.60749999999996,298.9575,302.2,303.0775,310.68,309.4125,313.1925,309.0925,308.3625,304.8575,306.62,303.7175,305.0175,303.16499999999996,304.4575,306.2375,301.955,300.57,252.095,253.64249999999998,273.0825,254.6275,242.175,228.755,295.29,301.8,316.5075,304.71500000000003,324.2925,318.025,312.56,318.73,275.55,295.81,313.2475,317.0825,316.605,315.88,317.6925,317.19,310.7025,309.195,327.325,329.3975,332.4925,308.50333333333333,286.4475,262.8475,267.40500000000003,270.65999999999997,254.75,247.3675,248.65999999999997,266.5575,245.49,230.17,229.12,240.01,235.4925,242.3125,247.195,262.875,196.95250000000001,259.1625,258.98,265.2475,258.6425,249.7,233.6775,258.79,253.145,257.0775,269.9975,265.7575,267.375,268.855,283.3825,296.425,310.6675,310.5275,304.7625,299.35,294.83500000000004,299.1225,294.675,289.96500000000003,301.08,302.9575,308.0175,325.40999999999997,324.48,332.4575,339.6725,333.5575,346.525,,L5
2005-06-26 21:41:40.412,264.044,324.47,264.548,257.004,284.092,291.716,289.81399999999996,307.08599999999996,318.99,315.444,312.338,320.662,328.742,335.39799999999997,330.092,325.21400000000006,321.972,338.5025,330.985,331.735,336.384,336.104,348.495,346.35,339.466,344.03200000000004,342.4,336.304,324.09000000000003,332.815,268.5725,244.7175,310.675,295.46,272.88,301.405,300.39000000000004,299.84666666666664,290.3225,267.8925,262.82,260.088,238.67600000000002,178.86,203.095,187.46,183.935,,,,,184.29000000000002,181.654,173.35,171.65,175.472,187.246,191.842,194.474,196.91799999999998,201.05,199.908,214.746,225.204,243.44,244.18400000000003,246.37600000000003,244.156,277.68,285.47799999999995,279.82,281.51599999999996,292.784,293.38599999999997,298.98,299.944,301.758,309.188,308.11800000000005,311.89399999999995,308.37,308.354,304.286,305.86199999999997,303.896,304.404,304.21,304.51599999999996,304.492,300.948,299.818,253.26000000000005,252.63799999999998,271.42199999999997,253.13600000000002,237.836,231.12199999999999,295.604,300.918,316.48400000000004,305.83000000000004,323.254,316.87,310.238,316.956,274.316,296.608,313.088,315.544,315.442,316.17600000000004,317.498,316.858,310.024,305.2,326.06,328.204,328.694,298.89250000000004,285.866,261.966,266.96400000000006,267.056,254.38400000000001,245.788,247.31599999999997,264.66999999999996,238.658,231.07399999999998,228.65,241.11399999999998,234.592,241.01999999999998,245.334,264.54200000000003,193.792,255.05,255.41,266.09000000000003,258.118,249.204,233.73000000000002,257.402,250.85399999999998,255.58800000000002,269.216,265.744,267.71999999999997,267.408,283.62,295.142,309.548,309.148,303.114,298.642,295.354,298.14,293.45,290.198,302.002,301.83000000000004,307.21,323.816,323.678,331.338,338.648,332.664,344.4,,L5
2005-07-12 21:41:47.390,261.87,324.47,265.2416666666666,256.76,285.305,290.29,288.81333333333333,307.1433333333333,318.4783333333333,313.75333333333333,311.37833333333333,320.9316666666667,328.6166666666667,334.1166666666666,330.8666666666667,326.24833333333333,323.7316666666666,338.054,330.082,333.81,338.35166666666663,337.25333333333333,349.446,347.85833333333335,341.3283333333333,344.8966666666667,342.76,336.335,325.5933333333333,333.71,264.482,242.71599999999998,310.675,295.46,272.88,301.405,300.39000000000004,299.84666666666664,289.99,269.92199999999997,267.2225,260.34499999999997,241.17166666666665,178.86,203.095,187.46,183.935,,,,,184.53666666666666,183.35333333333332,173.06333333333336,171.8516666666667,176.66,187.6916666666667,192.74,194.1,197.38333333333333,202.06000000000003,200.74666666666667,215.245,226.78833333333333,242.91833333333332,244.92499999999998,245.85,246.045,276.885,285.85999999999996,277.92333333333335,283.685,292.07,293.58166666666665,300.34,300.2766666666667,301.915,308.4116666666667,307.54,311.74333333333334,307.865,307.87833333333333,305.355,305.9533333333333,303.37833333333333,304.8833333333333,303.31,304.6016666666667,303.835,301.08166666666665,300.22166666666664,254.48166666666668,253.4183333333333,274.42333333333335,253.86166666666668,239.88333333333333,231.67,293.5116666666667,301.0566666666667,316.8383333333333,305.1816666666667,322.18666666666667,315.465,310.17333333333335,317.0183333333334,275.3383333333333,298.17,312.6566666666667,317.28,316.30333333333334,316.1166666666667,318.15000000000003,316.75166666666667,311.96166666666664,306.365,326.10833333333335,327.98499999999996,329.55333333333334,297.838,286.1816666666667,263.5933333333333,267.4533333333333,267.74333333333334,255.64166666666665,246.47,248.20833333333334,264.4533333333333,238.658,230.79,230.52833333333334,241.21166666666667,237.15666666666667,240.77,244.65833333333333,261.32,191.15833333333333,254.54333333333332,254.00166666666667,264.59499999999997,261.26166666666666,249.58666666666667,235.135,257.79833333333335,253.0666666666667,255.785,269.71666666666664,265.65333333333336,267.3283333333333,268.1066666666667,284.04,294.2366666666667,309.29,308.005,304.76,298.47,296.2583333333333,297.28,295.47333333333336,290.38666666666666,303.73833333333334,302.17333333333335,309.36833333333334,323.1933333333333,324.5833333333333,332.1383333333333,337.7766666666667,332.0083333333333,344.185,,L5
2005-08-29 21:42:10.705,260.3333333333333,331.62,263.69166666666666,252.58833333333334,285.8766666666666,288.63666666666666,289.57,308.56,319.535,313.90500000000003,312.96,325.45,329.88,336.52,334.2033333333333,332.53000000000003,332.58666666666664,340.00666666666666,333.1383333333334,336.45166666666665,345.55,345.87166666666667,353.385,355.645,348.5266666666667,347.66,346.97166666666664,335.914,324.224,340.36,248.44500000000002,228.26749999999998,320.90999999999997,323.355,,325.845,310.83666666666664,310.9733333333333,293.674,274.79,271.19500000000005,264.72833333333335,243.13166666666666,167.66,212.45999999999998,191.61,189.45,201.28,,,,186.68999999999997,185.45833333333334,173.77333333333334,174.32333333333335,176.93000000000004,188.41166666666666,194.17666666666665,194.865,197.48833333333332,203.76333333333332,202.875,217.78666666666666,227.02499999999998,247.615,246.09833333333336,247.545,248.82333333333335,277.93833333333333,286.2,279.30833333333334,286.1616666666667,292.79333333333335,295.8383333333333,301.61833333333334,300.595,303.08,308.655,307.83833333333337,311.34666666666664,309.21999999999997,309.1483333333333,308.21166666666664,307.715,306.1766666666667,305.52166666666665,305.495,305.38,304.97333333333336,303.185,302.54833333333335,253.594,257.34499999999997,275.3483333333333,255.635,245.24333333333334,231.97600000000003,296.25666666666666,304.005,318.6383333333333,308.425,323.73333333333335,317.5216666666667,312.91833333333335,319.77,278.9866666666666,301.545,313.9,318.8433333333333,316.7133333333333,319.5516666666667,319.91833333333335,318.56666666666666,313.665,309.3283333333334,327.37166666666667,328.7783333333333,330.4916666666666,305.23400000000004,290.01666666666665,263.952,268.64833333333337,268.9316666666667,260.9816666666666,250.38833333333332,246.07,263.32,233.46999999999997,231.8183333333333,233.56333333333336,244.25499999999997,239.09333333333333,242.145,245.21666666666667,262.42,188.45000000000002,254.35,252.6583333333333,265.28666666666663,261.9866666666666,250.30166666666665,238.62333333333333,257.28599999999994,255.20666666666662,256.865,270.495,272.5216666666667,269.43666666666667,269.7816666666667,285.96166666666664,294.8766666666666,310.875,309.0966666666667,305.5,299.92,298.18833333333333,301.4016666666667,297.64000000000004,292.51,307.4433333333333,306.37499999999994,311.90333333333336,324.44666666666666,326.12666666666667,333.73499999999996,338.82666666666665,335.31666666666666,345.83500000000004,,L5
2006-01-20 21:44:01.121,319.855,326.33500000000004,315.685,310.50500000000005,322.725,319.585,327.275,321.87,321.62,316.20500000000004,314.46500000000003,333.08000000000004,331.515,339.235,334.625,335.97,336.125,341.21500000000003,339.935,339.56500000000005,348.375,348.89,359.56,361.58,361.83,353.44500000000005,354.38,333.98,316.17,341.44500000000005,314.84,,308.55,343.25,236.45,339.38,311.97,315.58000000000004,294.975,292.18,273.48500000000007,271.74,250.53,175.07,210.29500000000002,170.01,161.92,201.28,,,,196.14999999999998,194.12,179.69,178.605,178.56,189.39499999999998,195.165,195.985,199.23000000000002,204.9,204.68,222.49,229.95,256.31,247.075,264.97,271.19,286.86,290.46500000000003,297.0,297.14,300.51,294.605,310.03999999999996,304.895,301.75,307.64,296.8,312.04499999999996,310.98,312.915,319.03,313.755,306.71000000000004,308.495,310.78999999999996,309.37,311.825,312.19,311.57,251.2,267.10499999999996,281.35,265.23,260.99,235.57,304.41999999999996,320.915,325.26,317.46000000000004,327.635,324.86,322.46,328.05,288.68,310.4,322.23,325.31,323.86,327.645,327.21500000000003,324.425,321.325,321.4,335.995,334.27,338.62,315.0,299.525,261.7,273.25,278.12,277.39,263.655,256.25,270.79,238.18,237.115,243.67000000000002,250.88,246.54,254.21000000000004,256.67499999999995,267.975,206.41500000000002,258.48,263.02,268.08000000000004,266.20500000000004,254.42000000000002,249.39499999999998,261.6,263.605,268.055,274.34000000000003,290.485,275.265,276.95500000000004,293.815,303.46,313.695,315.245,309.45,307.755,306.455,310.48,306.91,304.625,317.47,320.695,318.905,332.655,329.78999999999996,339.245,345.01,346.33500000000004,352.33000000000004,,L5
2006-02-21 21:44:44.561,320.3566666666667,324.32666666666665,316.34666666666664,312.75000000000006,322.1566666666667,319.46,326.4433333333333,317.93666666666667,320.1566666666667,316.23333333333335,311.47,328.4766666666667,329.34999999999997,334.2866666666667,333.25666666666666,332.24,331.50333333333333,339.5133333333333,336.91333333333336,332.75333333333333,347.2133333333333,345.87000000000006,354.09999999999997,355.92333333333335,356.25,351.17,348.1233333333333,329.385,318.87,337.8866666666667,311.63,,305.79333333333335,343.25,236.45,339.38,307.56333333333333,309.68666666666667,292.0466666666667,292.18,271.31,265.8233333333333,243.89666666666668,177.55,207.72,173.68,164.91,201.28,,,,194.85999999999999,191.28333333333333,178.01333333333332,174.48333333333335,177.21666666666667,187.42333333333332,193.54666666666665,193.5533333333333,196.9,201.15666666666667,200.84333333333333,217.74,228.82666666666668,249.61333333333334,245.5333333333333,255.675,260.345,283.1466666666667,289.3566666666666,287.12,287.46500000000003,295.65,294.71666666666664,306.4866666666667,304.4766666666667,301.12666666666667,307.9533333333333,300.8833333333334,311.68,310.21,312.71333333333337,314.96,311.9166666666667,304.55,306.84999999999997,309.14,308.7266666666667,310.1666666666667,310.09999999999997,308.3333333333333,251.435,262.46999999999997,280.18666666666667,262.41,250.93999999999997,230.87,300.34999999999997,314.00666666666666,320.92333333333335,312.69666666666666,323.09666666666664,321.43333333333334,318.32666666666665,325.55,282.16,305.57,320.05333333333334,323.22,321.90333333333336,324.6166666666666,325.36333333333334,321.59666666666664,320.16333333333336,316.34,332.66333333333336,331.32666666666665,335.32,305.84666666666664,293.1466666666667,261.52,269.68333333333334,275.49,271.8433333333333,259.8966666666667,255.85499999999996,269.05,246.20499999999998,236.37666666666667,239.59,246.81333333333336,243.51,252.02666666666667,254.86333333333332,267.64000000000004,200.82666666666668,259.19,260.57666666666665,266.05333333333334,265.8766666666667,253.37666666666667,246.53,260.17500000000007,260.59999999999997,265.66333333333336,273.4433333333333,283.72666666666663,271.6466666666667,276.25333333333333,291.6933333333333,301.56333333333333,313.8666666666666,314.8066666666667,310.27666666666664,305.2833333333333,304.47666666666663,305.3433333333333,301.9166666666667,301.1166666666667,312.56,315.12333333333333,315.59666666666664,331.35999999999996,328.57,338.54333333333335,343.87999999999994,341.6333333333334,350.25333333333333,,L5
